,score
PENLFJH,0.08095896989107132
HXNOTV1,0.08074218779802322
PEDWWK,0.08046016097068787
PEJHWKO,0.08012314140796661
PUIODP3,0.08005379885435104
PEERNPER,0.07958967983722687
GTCSA,0.07943055033683777
PXINLICO,0.07818691432476044
PRFAMNUM,0.07783600687980652
PXEMAIL,0.07754211127758026
HEHOUSUT,0.07733260840177536
PTERNH2,0.07714946568012238
HETELAVL,0.07685278356075287
PEMJNUM,0.07574555277824402
HENOTV3,0.07557666301727295
PUHROT2,0.07526303082704544
PXRACE1,0.07475268840789795
PEFNTVTY,0.07449974119663239
PXMPHONE,0.07441645115613937
PEHRACT2,0.07376239448785782
PEHRACTT,0.07373082637786865
PTERNHLY,0.07273455709218979
PRDTOCC1,0.07263991981744766
PEHRUSL1,0.0724141001701355
PXDISOUT,0.07161474972963333
PULKM5,0.0715508684515953
PEDWAVR,0.07124435901641846
PXPAR1TYP,0.07109908759593964
PRHRUSL,0.07039623707532883
PEDISREM,0.07010822743177414
PUHROFF1,0.0698397308588028
PUDIS,0.06977519392967224
PXHGCOMP,0.06965667009353638
HEHOMTE4,0.06952575594186783
PEAUDIO,0.06894431263208389
HENOHM4,0.06877399981021881
PUHRCK4,0.06877149641513824
PXDWWNTO,0.06873958557844162
PTNMEMP1,0.0687360092997551
PTERNH1O,0.06862860172986984
PEPAR2TYP,0.0685654878616333
PEHRRSN3,0.06853986531496048
PUIOCK2,0.06814586371183395
PEHRWANT,0.06773003935813904
PUIOCK1,0.06655165553092957
PXERNWKP,0.06640107184648514
HXTELHHD,0.06614933162927628
PUIO1MFG,0.06599000841379166
HENOHM2,0.06541852653026581
HETENURE,0.06535574793815613
PEHRACT1,0.06532414257526398
PUDWCK5,0.06506336480379105
PEERNHRO,0.06504174321889877
PXMNTVTY,0.0647779330611229
PEINELHO,0.06422576308250427
PULKM2,0.0642036721110344
PEPAR2,0.06400465220212936
PECERT2,0.06381221860647202
PXSCHFT,0.06339854747056961
PETABLET,0.06328876316547394
HEPHONEO,0.06319742649793625
HENOTV2,0.06317723542451859
PRTAGE,0.06297945231199265
PXHRACT1,0.06276312470436096
PEECOMME,0.06270769238471985
PXDISEYE,0.06196023151278496
PEDISDRS,0.06195611134171486
PWORWGT,0.06184106320142746
PXAFEVER,0.0612788163125515
PUHROT1,0.06121574714779854
PEEMAIL,0.0612046904861927
HXPSPRE1,0.06086614727973938
PURETOT,0.06083308905363083
PUDIS1,0.060691773891448975
PEDISEYE,0.060677725821733475
PEJHRSN,0.06064929440617561
PXERNRT,0.06005807965993881
PXFNTVTY,0.05959610641002655
PRINUYER,0.05932753533124924
HXMEDDOC,0.05920834466814995
PEHRUSLT,0.05917085334658623
PECYC,0.05913036689162254
PRDISFLG,0.05799364298582077
PTERNWA,0.057960279285907745
PRDTIND2,0.05783716216683388
PXNMEMP1,0.05763472244143486
PETVBOX,0.05759425088763237
PRPTREA,0.05746915936470032
PXINOTHR,0.057067301124334335
PXTVBOX,0.056705042719841
PXCERT2,0.056428175419569016
PWLGWGT,0.05592556297779083
HENETCHK,0.055628951638936996
PWFMWGT,0.05559523403644562
EDUCDT,0.055537980049848557
PEHGCOMP,0.05494185537099838
PENLFRET,0.054190829396247864
PRPERTYP,0.05414671078324318
PXINTRAV,0.054109618067741394
PUHROFF2,0.05407673865556717
PERET1,0.053960807621479034
PXERNH1O,0.05388325825333595
HEHMINT1,0.05348796769976616
PEHRUSL2,0.053417760878801346
PUIO2MFG,0.05332465469837189
PEDISPHY,0.05322663113474846
PXCOHAB,0.052805714309215546
PXHRRSN1,0.052677467465400696
USLFT,0.052368853241205215
PXDWLKO,0.05217970907688141
PEIO1COW,0.05214260518550873
PETEXTIM,0.05188121646642685
PWVETWGT,0.05177198350429535
PEWEARAB,0.050933852791786194
PEINWORK,0.050675973296165466
HEHOMTE2,0.05051549896597862
PULKPS1,0.050337206572294235
PUNLFCK2,0.05027320608496666
PEVOICEA,0.05020127817988396
PXAFNOW,0.05015882849693298
PRDTCOW1,0.04970922693610191
PXLKLL1O,0.04956948384642601
HXINLICO,0.049517542123794556
PESPOUSE,0.0494329035282135
HXPSCYBA,0.04932675510644913
PXERNPER,0.048964112997055054
PRCITFLG,0.0488988421857357
PEJHWANT,0.048823948949575424
HETELHHD,0.04873329773545265
PEDISEAR,0.0486571379005909
PUBUS2OT,0.048486847430467606
PXMARITL,0.04829303175210953
PELAPTOP,0.047598764300346375
PEVIDEO,0.04750056564807892
