,score
HENOHM5,0.08854883909225464
PXTELEWK,0.08625070005655289
PREMPHRS,0.08440325409173965
PUBUSCK1,0.08433324843645096
PXERNWKP,0.0823921486735344
PULINENO,0.08029752224683762
PUBUSCK2,0.08027830719947815
PUDWCK1,0.08027048408985138
PXPDEMP2,0.0787411481142044
PRUNEDUR,0.07845275104045868
PRCOWPG,0.07765800505876541
PEMPHONE,0.0730142667889595
PXHOMIOT,0.07242211699485779
PENLFACT,0.06989718228578568
PEHRFTPT,0.06982497125864029
PESEX,0.06698408722877502
PUJHCK1,0.06657688319683075
PEAFWHN4,0.06635317951440811
PXDISEAR,0.06473292410373688
PUJHCK4,0.063143290579319
PULAY6M,0.05995403975248337
HXHOUSUT,0.05917056277394295
PXVIDEO,0.057840269058942795
PULKM6,0.05736256390810013
PXIO1COW,0.05621379241347313
PEMLR,0.05393761396408081
PXDW4WK,0.05381441488862038
PXAUDIO,0.05369935557246208
PUHRCK2,0.0528852753341198
PEERNCOV,0.05118552967905998
PEERNUOT,0.05069577321410179
PEMJOT,0.050577737390995026
PXUSESVC,0.05042501911520958
USLFT,0.04931970313191414
PUIOCK3,0.04810366407036781
PXSOCIAL,0.04715888947248459
PXJOBSCH,0.04535682871937752
PXERNPER,0.04416975378990173
PXJHWKO,0.04353030025959015
PUDWCK2,0.038000576198101044
PUDWCK5,0.03725804015994072
PXFINANC,0.03699755668640137
PXGAMING,0.03456812724471092
HENOHM9,0.032037392258644104
PXIO2COW,0.03069022297859192
PUHRCK1,0.030260518193244934
PREMPNOT,0.02896018885076046
PXSPOUSE,0.028558902442455292
PXHRRSN1,0.026220204308629036
HENOHM3,0.02609667181968689
HXMPHONE,0.022003252059221268
PXSCHLVL,0.017844993621110916
PRWNTJOB,0.01655641756951809
HENOHM8,0.015388419851660728
PXDWLKO,0.014663014560937881
PXHRAVL,0.014418680220842361
PXLKAVL,0.008376873098313808
OCCURNUM,0.007406881544739008
HUBUSL4,0.005751501303166151
PULAYCK2,0.004940786864608526
PXDWLKWK,0.0047492291778326035
PXLKDUR,0.0034301327541470528
PRAGNA,0.003335811197757721
PTERNH1C,0.0029986631125211716
