,score
HETABLET,0.389354944229126
PULKM6,0.3893202543258667
PXDISEAR,0.3873743712902069
HXTELAVL,0.38246190547943115
HXMEDREC,0.38028648495674133
PXINOTHR,0.3794402778148651
HEINWORK,0.37848058342933655
HEMOBDAT,0.37809228897094727
HETRADTV,0.3743138015270233
PXINLICO,0.37243035435676575
PEFINANC,0.37143969535827637
QSTNUM,0.3705512285232544
HXFAMINC,0.3674713373184204
PUJHCK5,0.36695510149002075
GTMETSTA,0.36574122309684753
HEPREVTV,0.36549344658851624
GTCBSAST,0.3653714954853058
PELAYFTO,0.3639894127845764
HXTVBOX,0.36157357692718506
HUBUSL1,0.3578576445579529
HEMEDDOC,0.3569641411304474
HELOPRCE,0.356350302696228
HWHHWTLN,0.3556140661239624
GTCBSA,0.35559767484664917
HETELHHD,0.35552141070365906
PXWEARAB,0.3538041114807129
PXEDUCA,0.3498627245426178
HEHOUSUT,0.34857290983200073
HETELAVL,0.3478791415691376
PUJHCK4,0.3421727120876312
PXDESKTP,0.3411693871021271
HENOTV9,0.33986330032348633
HENOTV4,0.33982768654823303
PXMPHONE,0.33937641978263855
HENOTV2,0.3393670916557312
HXPSCYBA,0.338509202003479
HXHNETST,0.33781030774116516
HRLONGLK,0.33680251240730286
PXCONFER,0.3363530933856964
PRDTHSP,0.3361474275588989
PUDWCK1,0.33136463165283203
GTCSA,0.3304332494735718
PENETCK2,0.3304250240325928
HEHMINT1,0.3302761912345886
PEJHWKO,0.32900863885879517
PEDWLKO,0.32810765504837036
HEINHOME,0.3279086947441101
PUHRCK7,0.3272370398044586
PXERNLAB,0.3268521726131439
GTCO,0.3268319368362427
PUJHCK3,0.3227652609348297
PEMNTVTY,0.3226339817047119
PXIO2ICD,0.32133206725120544
HUPRSCNT,0.3182259500026703
PEABSPDO,0.31800907850265503
PTERNHLY,0.3140241801738739
HEHOMTE1,0.31321558356285095
PXCERT1,0.31114235520362854
HENETCHK,0.3095976412296295
GTINDVPC,0.3081933259963989
HXDESKTP,0.3048243820667267
PEFNTVTY,0.30330875515937805
HXINHOME,0.3022242486476898
HURESPLI,0.29791998863220215
PTDTRACE,0.2976703643798828
PXERNH2,0.29467079043388367
GTCBSASZ,0.2909879684448242
PRABSREA,0.2908974289894104
HXINCAFE,0.2907126843929291
HUFINAL,0.2900051176548004
HENOHM6,0.28989505767822266
HEFAMINC,0.28759074211120605
HXINSCHL,0.28310272097587585
PEABSRSN,0.28289881348609924
PTERNH2,0.2823313772678375
HWHHWGT,0.28191184997558594
PXHRUSLT,0.2811758816242218
PXSEX,0.28077131509780884
HRHHID2,0.2789619565010071
HRMIS,0.27886250615119934
PRFAMNUM,0.2777486741542816
PEHRFTPT,0.277719110250473
HEINELHO,0.2762671709060669
PXHRACT1,0.27111268043518066
PUDIS,0.26930689811706543
PXTVBOX,0.26715078949928284
PWORWGT,0.26534926891326904
PUABSOT,0.265115886926651
PENLFJH,0.2616751194000244
HENOTV10,0.2608785927295685
PXFNTVTY,0.2594459056854248
PXAFNOW,0.2576933205127716
PECOHAB,0.25735166668891907
PXDWRSN,0.2560686469078064
PELAYAVL,0.2549908459186554
HXTRADTV,0.254840612411499
PULAYCK3,0.25360506772994995
HXHOMTE1,0.25332093238830566
HUINTTYP,0.2530614137649536
PEEDTRAI,0.25291183590888977
PULKM5,0.25290459394454956
HENOHM10,0.2524620294570923
PXINCAFE,0.2500963807106018
HEPHONEO,0.24887298047542572
PEDISREM,0.24812698364257812
PEPAR2TYP,0.2477068156003952
PEEGOVTS,0.24556978046894073
HXLOPRCE,0.24507185816764832
PXINHOME,0.2448565661907196
PEHRACT2,0.24325570464134216
HXTABLET,0.24297674000263214
PELAYDUR,0.2428017109632492
PRWNTJOB,0.2400260865688324
PEERNHRO,0.23905374109745026
PEDESKTP,0.2378266155719757
PUDIS2,0.23716028034687042
HRHTYPE,0.2366902381181717
HEMEDREC,0.23658564686775208
PRINUYER,0.23639361560344696
PEIO2COW,0.235764279961586
PXCOHAB,0.23568697273731232
PEDWWNTO,0.23470596969127655
HENOHM7,0.23412367701530457
PUBUS2OT,0.23381824791431427
PXSCHFT,0.23305794596672058
PULKM4,0.2324560582637787
HENOTV5,0.23184344172477722
PXHRACT2,0.22790445387363434
PRFAMTYP,0.2270301729440689
MARRIED,0.22702112793922424
PXNATVTY,0.2254652976989746
PEHRRSN2,0.22532618045806885
PXHRFTPT,0.22529996931552887
PEERNHRY,0.22502733767032623
UNEMPTYPE,0.22495651245117188
HXPREVTV,0.22409303486347198
PELAYLK,0.22384308278560638
PRIMIND1,0.22286181151866913
PXCERT3,0.2226656675338745
PULK,0.22218027710914612
PXDISREM,0.22137881815433502
PEINCAFE,0.22059372067451477
PXDISPHY,0.21836230158805847
PERET1,0.21824713051319122
PEINWORK,0.21813437342643738
PUNLFCK2,0.2177387773990631
HUBUS,0.21758055686950684
EDUCDT,0.21730826795101166
HXPRINOH,0.21689824759960175
PEDWLKWK,0.21688736975193024
PEINLICO,0.2164255529642105
PUBUS1,0.21632131934165955
PUHROT2,0.2155076265335083
PUDWCK3,0.2150990515947342
PXIO1COW,0.21498610079288483
PRDTCOW1,0.21221613883972168
HXINTRAV,0.21198543906211853
PUBUSCK4,0.2119273841381073
HXMOBDAT,0.21076613664627075
PUCHINHH,0.21038512885570526
PXAFWHN1,0.20921726524829865
PURETOT,0.2089143693447113
PTIO2OCD,0.208623006939888
PETVBOX,0.20830494165420532
PEJHRSN,0.2069891393184662
HRHHID,0.20692221820354462
PEDWAVL,0.20661671459674835
PXERNRT,0.20649650692939758
PXCYC,0.20480963587760925
PXHRUSL1,0.2046929895877838
PEDISEAR,0.20463258028030396
PEPDEMP1,0.20400987565517426
PXMARITL,0.2039433866739273
HETENURE,0.203755185008049
PEHRRSN1,0.20340897142887115
PEAFWHN1,0.20335839688777924
PXPAR1,0.20225867629051208
PELAPTOP,0.20154716074466705
PEIO2ICD,0.20135262608528137
PEERNPER,0.20133909583091736
PRDISFLG,0.20075927674770355
PULKAVR,0.20063017308712006
PUHRCK4,0.20039904117584229
PEDISOUT,0.1999807357788086
PULKM3,0.19984334707260132
HENOHM5,0.199165478348732
PEHRUSL2,0.19884246587753296
PUIOCK1,0.19846047461032867
PXHGCOMP,0.19836553931236267
GEDIV,0.19763928651809692
PELKLL2O,0.19671063125133514
PXMJOT,0.19664739072322845
PXECOMME,0.19607433676719666
PEDISDRS,0.1954437792301178
PXTELEWK,0.1949874311685562
PRNMCHLD,0.1945812851190567
PETABLET,0.19356900453567505
PEINTRAV,0.19322310388088226
PTERNH1C,0.19319745898246765
PEAFWHN3,0.19101130962371826
HENOHM9,0.1908348798751831
PXINELHO,0.1902424693107605
PRDISC,0.19012439250946045
PEPAR1TYP,0.18954476714134216
PECERT2,0.18954455852508545
PEERNWKP,0.1893770843744278
PRTAGE,0.18918685615062714
PXERNUOT,0.18914057314395905
PUDWCK2,0.1876104772090912
PXPAR2,0.18645931780338287
PUWK,0.18543164432048798
PXMNTVTY,0.185084268450737
PWFMWGT,0.18447300791740417
PXPAR2TYP,0.18343627452850342
PUHROFF2,0.18278299272060394
PXERNH1O,0.18212613463401794
PEINELHO,0.18192629516124725
PXDISOUT,0.18113644421100616
PEMJNUM,0.17937424778938293
HXMEDMON,0.17910544574260712
PEMLR,0.17717255651950836
PEPDEMP2,0.1761520504951477
PRCHLD,0.1757626235485077
GESTFIPS,0.1754589080810547
PWLGWGT,0.1753993183374405
PEDISEYE,0.17456449568271637
PUHROT1,0.1739247590303421
HEHOMTE4,0.1732051521539688
PEECOMME,0.17269760370254517
HXWEARAB,0.1724575310945511
PECERT3,0.17015472054481506
PTNMEMP1,0.16958600282669067
PUDIS1,0.16910456120967865
PXHRRSN2,0.1690218150615692
PUIODP3,0.16846957802772522
PTERNWA,0.16722868382930756
PELKDUR,0.16709455847740173
PUJHCK2,0.16684000194072723
PENATVTY,0.166201651096344
PEAFWHN2,0.1656990796327591
PULAYCK2,0.16550078988075256
PRHRUSL,0.16428963840007782
PESOCIAL,0.16285131871700287
PUHRCK5,0.1628134548664093
PTWK,0.162051260471344
PEHRUSLT,0.1617308408021927
PETEXTIM,0.1613335758447647
PEHRRSN3,0.16103436052799225
PEVOICEA,0.1604490429162979
PEAUDIO,0.1598968356847763
PRFTLF,0.1598556637763977
PEDISPHY,0.1596534103155136
PXSOCIAL,0.15963296592235565
PETELEWK,0.15919479727745056
PEMPHONE,0.1589401513338089
PXAFEVER,0.15838554501533508
PXCERT2,0.15773986279964447
HXINOTHR,0.15769274532794952
PEHRACTT,0.15726253390312195
PXHRWANT,0.15707501769065857
PELKFTO,0.15676628053188324
PEWEARAB,0.1561005413532257
PEERNLAB,0.1557551622390747
PRPTHRS,0.15551666915416718
PESCHFT,0.1537618786096573
PEHRAVL,0.15360765159130096
PEHRWANT,0.15235300362110138
PXHRACTT,0.1519763171672821
PEUSESVC,0.15183939039707184
PXPDEMP2,0.15102535486221313
PXPAR1TYP,0.15047624707221985
PEHRUSL1,0.15043015778064728
PEVIDEO,0.15020498633384705
PRDTIND1,0.15003424882888794
PEDWRSN,0.14936676621437073
PEEMAIL,0.14772368967533112
PXRRP,0.14676499366760254
PRAGNA,0.14646947383880615
PUHROFF1,0.14604948461055756
GEREG,0.14475402235984802
PWVETWGT,0.14451447129249573
PUIODP1,0.14426854252815247
SCHOOL,0.144195094704628
PEESRVCS,0.1440984159708023
PXERNWKP,0.14376729726791382
PEIO1ICD,0.14366860687732697
PECYC,0.14345930516719818
PRCITSHP,0.14329630136489868
PXNLFJH,0.1426123082637787
PRPTREA,0.14246933162212372
PXHOMIOT,0.14198045432567596
PWCMPWGT,0.14132189750671387
PXPDEMP1,0.1409575343132019
PRWKSTAT,0.1406988501548767
PELKLL1O,0.14035053551197052
PEHOMIOT,0.13969489932060242
PEGAMING,0.13948291540145874
PTERN,0.13797004520893097
PXDISDRS,0.13789193332195282
PEINHOME,0.13786834478378296
PUIODP2,0.1373739391565323
PWSSWGT,0.13574379682540894
PEHRACT1,0.1350434273481369
PXHRRSN3,0.13461601734161377
PECONFER,0.13456061482429504
PUBUSCK3,0.13384787738323212
PTIO1OCD,0.13258744776248932
PEIO1COW,0.1299775391817093
PXJHRSN,0.12968416512012482
PWPRMWGT,0.12872298061847687
PELKM1,0.12843623757362366
PUIO1MFG,0.12822473049163818
PTERNH1O,0.1276644766330719
PEEGOODS,0.1268652081489563
PRFAMREL,0.12611201405525208
PULAY,0.12528365850448608
PXLKDUR,0.12467772513628006
PUHRCK1,0.12443254142999649
PUJHCK1,0.12433658540248871
PRMARSTA,0.1238231509923935
PEMARITL,0.12369900941848755
PEJHWANT,0.12320258468389511
PEAFWHN4,0.12270861864089966
PXIO1OCD,0.1214517205953598
PXERNHRO,0.12112922966480255
PXABSPDO,0.12077533453702927
PRCOWPG,0.11988227814435959
PEINSCHL,0.11971829831600189
PXERNCOV,0.11937881261110306
PUSLFPRX,0.11895493417978287
PEERNCOV,0.11820299923419952
PEPAR2,0.11798665672540665
PXINWORK,0.11661336570978165
PRDTOCC1,0.1161302998661995
PUHRCK3,0.11609049141407013
PRDTIND2,0.11587047576904297
PXJHWKO,0.11559096723794937
PXEDTRAI,0.11272308975458145
PEJOBSCH,0.11255399137735367
PEPAR1,0.11166805028915405
PEHGCOMP,0.10822626948356628
PXSCHENR,0.1067277118563652
PESPOUSE,0.10659144073724747
PXDIPGED,0.1060018315911293
PUIOCK2,0.10592915862798691
PEEDUCA,0.10580199211835861
PXLKLWO,0.1050509586930275
PXJHWANT,0.10428845137357712
PENLFRET,0.10185170918703079
PXIO1ICD,0.10160601139068604
PECERT1,0.09983710944652557
PREMPHRS,0.09822361916303635
PESCHENR,0.0974055603146553
PULAYAVR,0.0962257981300354
PEAFEVER,0.09555136412382126
PUBUSCK2,0.09410614520311356
PRJOBSEA,0.0925496518611908
PULKPS1,0.09178097546100616
PEDIPGED,0.09145449846982956
PRNLFSCH,0.08920340240001678
PULKM2,0.08828641474246979
PXDWWNTO,0.08803842216730118
PXDISEYE,0.08796757459640503
PULAY6M,0.08703556656837463
PULKDK1,0.08663658052682877
PERRP,0.08663134276866913
PENLFACT,0.08260703831911087
PULINENO,0.08257073909044266
HUBUSL3,0.08173592388629913
PXDWWK,0.08014184981584549
PEERNUOT,0.08001630008220673
PXDWLKO,0.07516887038946152
PRNAGPWS,0.07287507504224777
PXTEXTIM,0.07262560725212097
PXRET1,0.071039117872715
PRWERNAL,0.06961438804864883
PRNAGWS,0.0656689777970314
PRERELG,0.06498958170413971
PREXPLF,0.062110621482133865
PXNLFRET,0.061786774545907974
PEMJOT,0.05955783650279045
PESEX,0.059297826141119
PUIO2MFG,0.059110406786203384
PXVIDEO,0.059007350355386734
PEPUBLISH,0.057703763246536255
PESCHLVL,0.05678565055131912
PXDWAVL,0.05568411946296692
PXESRVCS,0.05385346710681915
PUBUSCK1,0.0523236058652401
PUNLFCK1,0.05181187018752098
PXEMAIL,0.051411308348178864
PXLKLL1O,0.05126287415623665
PXIO2OCD,0.04838220030069351
PREMP,0.04794435203075409
PXFINANC,0.04694945737719536
HENOHM4,0.04529969394207001
PXSCHLVL,0.04002445191144943
PXEGOODS,0.03745965287089348
PRDTCOW2,0.03603073209524155
PXJOBSCH,0.03543642908334732
PULAYDT,0.03345714136958122
HXNOHM1,0.03337434306740761
PXUSESVC,0.029752925038337708
PXPUBLISH,0.029639707878232002
PXHRAVL,0.0295169148594141
HXMPHONE,0.029426392167806625
PTERN2,0.028796866536140442
PXLKLL2O,0.028724608942866325
PUHRCK2,0.02612254023551941
PXEGOVTS,0.0237954780459404
USLFT,0.01998167484998703
PXERN,0.018700959160923958
PRUNTYPE,0.017341963946819305
PXAUDIO,0.016689544543623924
PEDWAVR,0.016187278553843498
PEDW4WK,0.015751192346215248
PUDWCK4,0.01329257432371378
PXSPOUSE,0.007153721526265144
PELKAVL,0.005795470904558897
PXLKFTO,0.005372369196265936
PXDW4WK,0.004844473674893379
PXDWLKWK,0.004775336943566799
PXMJNUM,0.004489076789468527
PRPERTYP,0.0043219709768891335
PTNMEMP2,0.0042759692296385765
PXHRUSL2,0.0030551499221473932
HXHOUSUT,0.0027338615618646145
PXLAYDUR,0.002614519791677594
