,score
GTMETSTA,0.40248197317123413
PXMJOT,0.4014511704444885
PRUNTYPE,0.40057072043418884
HEPREVTV,0.39708882570266724
PRDTIND2,0.3960835337638855
HEMOBDAT,0.39606040716171265
HELAPTOP,0.39518287777900696
GTINDVPC,0.39508023858070374
HEDESKTP,0.3934289515018463
HEINCAFE,0.39273035526275635
GTCBSA,0.39190682768821716
PRDTOCC2,0.38476383686065674
HXNOTV1,0.3835518956184387
PEDWRSN,0.3833460211753845
HENOTV8,0.38214901089668274
PUJHCK4,0.38127851486206055
HXINSCHL,0.37977364659309387
PUBUS2OT,0.3796348571777344
HEMPHONE,0.37602320313453674
HUINTTYP,0.37489554286003113
HXINCAFE,0.3739517331123352
HRHHID2,0.3739278316497803
PULKM3,0.36357080936431885
PRERELG,0.36353233456611633
HENOTV2,0.3590508699417114
HRHTYPE,0.35869506001472473
HUPRSCNT,0.35759180784225464
PEPDEMP1,0.35714632272720337
PXDISPHY,0.3570556938648224
PXINUSYR,0.3570100963115692
HRMIS,0.3567732870578766
PEERNRT,0.3536459505558014
PXINSCHL,0.3476558029651642
PEABSRSN,0.34701910614967346
HENOTV5,0.3461231589317322
HETENURE,0.3440305292606354
PXLKM1,0.34345319867134094
HWHHWGT,0.34151607751846313
PEDWWK,0.3409856855869293
PXAFEVER,0.3402080833911896
PXHRWANT,0.33842822909355164
PELKLL1O,0.33709418773651123
PXEGOVTS,0.3355143368244171
GTCBSAST,0.33528396487236023
PEDESKTP,0.3351224660873413
HEINSCHL,0.33497354388237
PXJHWKO,0.33440446853637695
HXPSCYBA,0.3329945504665375
HXFAMINC,0.3302927613258362
PEFNTVTY,0.3286932408809662
PEHRRSN2,0.32579055428504944
HEHOUSUT,0.3243005871772766
PEINCAFE,0.3220911920070648
PUDWCK5,0.3215063214302063
HEFAMINC,0.32120683789253235
PUJHCK5,0.3209072947502136
HXDEVQUA,0.3208237290382385
HXINHOME,0.31912291049957275
PXHRAVL,0.3167479336261749
PTDTRACE,0.31667619943618774
GTCBSASZ,0.3154717981815338
PXIO1OCD,0.3146240711212158
PXAGE,0.3121401369571686
PUIODP2,0.30999502539634705
PXPDEMP1,0.3093658983707428
PXDWLKO,0.30845892429351807
HXTELHHD,0.3084447979927063
PRFAMNUM,0.30805718898773193
PTERNHLY,0.3079400360584259
PENATVTY,0.3074721693992615
HRLONGLK,0.3053736984729767
PXSCHFT,0.30448466539382935
PENETCK2,0.30436909198760986
HEINHOME,0.3001231551170349
PXINTRAV,0.29968389868736267
PRNMCHLD,0.29845157265663147
PWORWGT,0.2979613244533539
HURESPLI,0.29577597975730896
PRNLFSCH,0.2946956157684326
PUIODP3,0.29215893149375916
PRCITSHP,0.28853556513786316
PRINUYER,0.28750118613243103
PXCOHAB,0.2868957817554474
PRPTHRS,0.2865535616874695
PECERT2,0.2863923907279968
PRTAGE,0.28627586364746094
PEHRACTT,0.2862068712711334
PXHRACT2,0.2856805920600891
PUBUSCK1,0.2851578891277313
EDUCDT,0.28299760818481445
HENOHM10,0.2815094590187073
PXERN,0.28137263655662537
PEEDTRAI,0.2791827917098999
PEINTRAV,0.27908405661582947
PURETOT,0.2782457172870636
PEECOMME,0.277618944644928
PULKPS1,0.2773309648036957
HENOHM5,0.2750532329082489
PXHRFTPT,0.2747533917427063
HXINLICO,0.2747025191783905
HXTENURE,0.2745395004749298
PXEDUCA,0.2741137146949768
PELKFTO,0.27157899737358093
PEMNTVTY,0.2708840072154999
HXDEVSTA,0.27069222927093506
PETVBOX,0.2704883813858032
HXPSPRE1,0.26782336831092834
SCHOOL,0.2672847807407379
HUFINAL,0.26623228192329407
PEERNLAB,0.2657688856124878
PUHRCK5,0.2644466459751129
PXDWAVL,0.2637237310409546
PEMJOT,0.2633127272129059
PELKLWO,0.2633005380630493
PEPAR2TYP,0.2623521089553833
PXCERT3,0.26153016090393066
PEJOBSCH,0.26112523674964905
PUIO2MFG,0.261120468378067
PEWEARAB,0.26034319400787354
PUWK,0.2601169943809509
HEPHONEO,0.2596900463104248
PXERNH2,0.2588047683238983
UNEMPTYPE,0.25878700613975525
PERET1,0.2571824789047241
PEEGOODS,0.2571215033531189
PWFMWGT,0.2570189833641052
PEERNUOT,0.2540856897830963
HRHHID,0.253773957490921
PRWERNAL,0.25184300541877747
PEHRRSN1,0.2512739896774292
PENLFJH,0.25114142894744873
HXPSCON1,0.2510039806365967
HENOHM2,0.2509980797767639
PUBUS1,0.25052809715270996
PRABSREA,0.2504667043685913
HXINTRAV,0.2500397562980652
PXTELEWK,0.24937570095062256
PXHGCOMP,0.24864403903484344
HENOTV9,0.24847911298274994
PEDISPHY,0.24817921221256256
PEAFWHN2,0.24746161699295044
PXPAR1,0.24729745090007782
HUBUS,0.24648723006248474
PEAFWHN1,0.24636530876159668
PXERNUOT,0.24540333449840546
PEERNHRO,0.24434833228588104
PXMARITL,0.24430866539478302
PXPDEMP2,0.24408504366874695
PEERNPER,0.24405106902122498
HENOTV11,0.24374333024024963
HXTRADTV,0.24277646839618683
HXMEDDOC,0.242697075009346
PTERNWA,0.2426680028438568
PUNLFCK2,0.24176527559757233
PEINLICO,0.240534707903862
PEUSESVC,0.2393198311328888
PRUNEDUR,0.23842407763004303
PETABLET,0.23724950850009918
PWLGWGT,0.23666077852249146
PTNMEMP1,0.23599660396575928
PRDISFLG,0.23493774235248566
PRWKSTAT,0.23432770371437073
PXPAR1TYP,0.23396062850952148
PUHROT2,0.23378218710422516
PRJOBSEA,0.23345519602298737
PTERNH2,0.23332074284553528
PEAFWHN4,0.23239514231681824
PELKLL2O,0.2319917529821396
PEHRACT2,0.23192177712917328
PUDIS,0.23161335289478302
PXDWWNTO,0.23139850795269012
PRPTREA,0.23112133145332336
PEDISEAR,0.23096837103366852
PEEMAIL,0.23005549609661102
PXIO1ICD,0.22972679138183594
PEHRRSN3,0.22955206036567688
PEHOMIOT,0.2290910929441452
PEEGOVTS,0.22867020964622498
PEPAR2,0.2283019721508026
HXINELHO,0.22812798619270325
PECERT3,0.22578474879264832
PEINSCHL,0.2249961495399475
PXRET1,0.2247672975063324
PXAFWHN1,0.22460786998271942
PXERNH1O,0.22391775250434875
PEHGCOMP,0.2216033935546875
PUHROFF2,0.22144412994384766
PXDISOUT,0.22102734446525574
PEIO1ICD,0.22041718661785126
PEINELHO,0.21966788172721863
PEJHWKO,0.21963582932949066
PEAFWHN3,0.21955962479114532
PEVOICEA,0.21931590139865875
PECERT1,0.21850146353244781
PXCERT2,0.21656396985054016
PEMJNUM,0.21601617336273193
PEDISOUT,0.21592211723327637
PXRRP,0.21550630033016205
PEAUDIO,0.21519187092781067
PUNLFCK1,0.21376901865005493
PULKM2,0.213706374168396
PEDWLKWK,0.21350860595703125
PEDWWNTO,0.21296752989292145
PEHRWANT,0.21151992678642273
PEGAMING,0.21147063374519348
PXIO1COW,0.21085621416568756
PUABSOT,0.21043886244297028
PTERNH1O,0.20978689193725586
PXABSPDO,0.20742598176002502
PXPAR2,0.20726867020130157
PELAPTOP,0.20615635812282562
PUHRCK4,0.2060079276561737
PXERNWKP,0.20595023036003113
PTERNH1C,0.20526134967803955
PESOCIAL,0.20355333387851715
PEHRUSLT,0.20318187773227692
HXLAPTOP,0.2024194747209549
PUIO1MFG,0.20149828493595123
PXINHOME,0.20138238370418549
PXCYC,0.20077766478061676
PXHRUSLT,0.20056448876857758
PECOHAB,0.2001231163740158
HXPRINOH,0.20003080368041992
PUHRCK3,0.1997879147529602
PESCHFT,0.1997770369052887
PXDWWK,0.19899849593639374
PUJHCK2,0.19852186739444733
PXAFNOW,0.1983971744775772
PUHRCK7,0.1983487904071808
PETEXTIM,0.1982845664024353
PWCMPWGT,0.19805128872394562
PEERNWKP,0.19803442060947418
PRDTIND1,0.1980103999376297
PECONFER,0.19795168936252594
PEHRAVL,0.19745583832263947
PECYC,0.19667305052280426
PULKM4,0.19580873847007751
PXERNRT,0.19518771767616272
HENOHM1,0.194729745388031
PETELEWK,0.19436636567115784
PEHRUSL1,0.19279024004936218
PXSOCIAL,0.19250689446926117
PEMLR,0.19217300415039062
PXTEXTIM,0.19130277633666992
PXERNCOV,0.19109205901622772
PEMPHONE,0.19082500040531158
PXPAR2TYP,0.19068485498428345
PEIO1COW,0.19027921557426453
PXERNLAB,0.19019542634487152
PEHRUSL2,0.19010069966316223
PEVIDEO,0.1881953626871109
GEDIV,0.18752339482307434
HXMEDINF,0.1868058294057846
PULKAVR,0.18643583357334137
PWVETWGT,0.18555447459220886
PEDISREM,0.18389731645584106
PXSCHENR,0.1833774298429489
PEPAR1TYP,0.18336845934391022
PWSSWGT,0.1823204755783081
PRCOWPG,0.18187275528907776
PRMARSTA,0.18137606978416443
PTWK,0.18131613731384277
PXHRRSN3,0.1812361180782318
HXMPHONE,0.18105362355709076
PEHRACT1,0.1808117777109146
PEESRVCS,0.18046340346336365
HXMEDMON,0.18018390238285065
PUDIS2,0.179964080452919
PRCHLD,0.17893864214420319
GESTFIPS,0.17890769243240356
PXHRRSN2,0.1786293387413025
PXDIPGED,0.17822830379009247
PUJHCK3,0.17753665149211884
PUIOCK1,0.17744216322898865
PEPUBLISH,0.17713966965675354
PTIO1OCD,0.17608211934566498
PRFAMREL,0.1759854406118393
PELKDUR,0.17471769452095032
PEINWORK,0.17464415729045868
PRFAMTYP,0.17330583930015564
PULAY,0.1731267273426056
PEMARITL,0.16995824873447418
HXHNETQL,0.16823969781398773
HXMEDREC,0.1673194020986557
PEDIPGED,0.16695229709148407
PRDTCOW1,0.1652587205171585
PXNLFJH,0.16436761617660522
PEDISDRS,0.1631283015012741
PTERN,0.16043545305728912
PEPAR1,0.15998272597789764
PEJHWANT,0.15912705659866333
PWPRMWGT,0.158535897731781
PUIODP1,0.1561289131641388
PULK,0.1560859978199005
PUHROT1,0.15555240213871002
PUDIS1,0.1536564975976944
PXSEX,0.15206637978553772
PULKM5,0.15101759135723114
PRNAGPWS,0.15079721808433533
PELKAVL,0.1503700464963913
PUDWCK3,0.15036393702030182
PELKM1,0.14513209462165833
PRSJMJ,0.14487195014953613
PEINHOME,0.14470691978931427
PEEDUCA,0.1443096250295639
PRAGNA,0.1423138678073883
GEREG,0.14034390449523926
PUSLFPRX,0.13955670595169067
PENLFRET,0.1376723349094391
PUIOCK2,0.1370430886745453
PXEMAIL,0.13703474402427673
PXPUBLISH,0.13592109084129333
PRDTOCC1,0.1358787566423416
PESPOUSE,0.1356532871723175
PENLFACT,0.13426165282726288
PXHRRSN1,0.1321922391653061
PUBUSCK4,0.13070856034755707
PELAYAVL,0.13027861714363098
PULKDK1,0.12985603511333466
PEAFEVER,0.12915050983428955
PULKPS2,0.12580515444278717
PULKM6,0.12539726495742798
MARRIED,0.12485857307910919
PEDISEYE,0.12431057542562485
PXNLFACT,0.12383182346820831
HENOHM6,0.12345321476459503
PRHRUSL,0.12261220067739487
PXINWORK,0.12116334587335587
PRDISC,0.11847109347581863
PEIO2ICD,0.11760091036558151
PULINENO,0.11645029485225677
PUBUSCK3,0.11376558244228363
PXAUDIO,0.11101442575454712
PXVOICEA,0.11010750383138657
PEERNHRY,0.10845848172903061
PXVIDEO,0.10742956399917603
PUHROFF1,0.10558401048183441
PELAYLK,0.10521533340215683
PXHRACT1,0.10310003161430359
PESCHENR,0.10272340476512909
PXSPOUSE,0.10212027281522751
PERRP,0.10103265196084976
PEJHRSN,0.09902821481227875
PESEX,0.0986441969871521
PTNMEMP2,0.0977373793721199
PXDISEYE,0.09373214095830917
PXHRACTT,0.09223297983407974
PULAY6M,0.09016609191894531
USLFT,0.08659442514181137
PUJHCK1,0.0848398357629776
PXESRVCS,0.08308549970388412
PTOT,0.08250314742326736
PUDWCK2,0.0823662206530571
PRIMIND1,0.07814527302980423
PESCHLVL,0.07804067432880402
PTIO2OCD,0.07486417889595032
PUDWCK4,0.07370547205209732
PEAFNOW,0.06961175799369812
PXCONFER,0.06406649202108383
PXSCHLVL,0.06311122328042984
PRWKSCH,0.05922676622867584
PXECOMME,0.05735786259174347
PEHRFTPT,0.05697537586092949
PXLKDUR,0.05524049326777458
PXNMEMP1,0.053871218115091324
PXDWRSN,0.05086244270205498
PXDWLKWK,0.05041532963514328
PRNAGWS,0.05028547719120979
PUHRCK1,0.05024253949522972
HENOHM7,0.04815695807337761
PRIMIND2,0.047371428459882736
HXNOHM1,0.04720192775130272
PXLKLL2O,0.04473847150802612
PRHERNAL,0.042275309562683105
PEIO2COW,0.0420505627989769
PULAYCK3,0.040051475167274475
HENOHM4,0.03827068209648132
PEDWAVL,0.036244843155145645
PXHRUSL2,0.03532833233475685
PXEGOODS,0.035235702991485596
PREMP,0.03435599058866501
PXHOMIOT,0.03362505882978439
HXEVRHOM,0.027735909447073936
PXUSESVC,0.027720266953110695
PXIO2OCD,0.026599371805787086
PXJOBSCH,0.02584187313914299
PXFINANC,0.025044403970241547
PUIOCK3,0.021581532433629036
PXJHRSN,0.018307089805603027
PXEDTRAI,0.017480051144957542
PXLKLL1O,0.016459688544273376
PREXPLF,0.014860987663269043
PULAYAVR,0.01278325729072094
PTERN2,0.01109206210821867
PXMJNUM,0.010862836614251137
PUHRCK2,0.007722431793808937
PXLAYDUR,0.006351870484650135
PXDWAVR,0.005838330835103989
