,score
HENOHM5,5.640880584716797
HECBULLY,2.934149980545044
HECYBA,2.4768030643463135
HEINCAFE,1.6751147508621216
PEIO2ICD,1.4159400463104248
HEINTRAV,1.314534068107605
PXINUSYR,1.1827079057693481
PXMLR,1.1757495403289795
HEDESKTP,1.1101956367492676
HHWGT83,1.0848479270935059
HEINSCHL,1.071492314338684
HHWGT21,1.068676233291626
GTCSA,1.064637541770935
HHWGT121,1.0553748607635498
HHWGT107,1.053275227546692
HHWGT94,1.006302833557129
HEHOMSU3,1.0048081874847412
HEINOTHR,1.0007447004318237
PXJHWKO,0.9991430044174194
PXDISEYE,0.9970393776893616
HHWGT122,0.9901308417320251
HEHOMTE4,0.9899811744689941
HHWGT92,0.971930742263794
HEHOMSU4,0.9671858549118042
HHWGT105,0.9668867588043213
PXLKLL2O,0.9646360874176025
HHWGT35,0.9604200720787048
HHWGT114,0.9578260183334351
HHWGT29,0.9539834856987
HHWGT32,0.9508357644081116
HHWGT9,0.9476045370101929
HHWGT78,0.9319312572479248
HHWGT31,0.9246981739997864
PXHSPNON,0.9238031506538391
HHWGT7,0.920112133026123
HHWGT71,0.9192409515380859
HHWGT115,0.9184262752532959
HHWGT33,0.898470938205719
HHWGT104,0.8975223898887634
HHWGT148,0.8935627937316895
HHWGT154,0.8923301696777344
PRDASIAN,0.8892259001731873
HHWGT76,0.8878037929534912
HHWGT51,0.8876237869262695
HHWGT103,0.8857609629631042
HENOOU8,0.8853415846824646
HHWGT27,0.8837440013885498
HHWGT54,0.8815966248512268
HHWGT136,0.8780030608177185
HHWGT45,0.8749579787254333
HHWGT12,0.873848021030426
HHWGT140,0.8686354756355286
HHWGT52,0.8685930371284485
HHWGT87,0.8664584755897522
HHWGT123,0.8663013577461243
HHWGT14,0.8657405376434326
HHWGT44,0.8514879941940308
HHWGT99,0.851154625415802
HUBUSL2,0.8504125475883484
HHWGT159,0.8502574563026428
HHWGT24,0.8469616174697876
HHWGT156,0.8467841744422913
HHWGT152,0.8424617052078247
HHWGT102,0.8418688178062439
PRDTHSP,0.8399560451507568
HHWGT2,0.838461697101593
HHWGT160,0.83743816614151
HEBUNSV5,0.8342609405517578
HHWGT134,0.8326497077941895
HHWGT125,0.83210289478302
HHWGT108,0.8318593502044678
HHWGT61,0.8240907788276672
HHWGT149,0.822093665599823
HHWGT74,0.8211216330528259
HHWGT96,0.8205336332321167
HHWGT3,0.8187742829322815
HHWGT79,0.8140876293182373
HHWGT82,0.8085594773292542
HHWGT109,0.8057677745819092
HHWGT47,0.8039036393165588
HHWGT17,0.7953212857246399
HHWGT110,0.7935158014297485
HHWGT16,0.7932511568069458
HHWGT10,0.7918657660484314
HHWGT97,0.790614902973175
HHWGT5,0.7893578410148621
HHWGT118,0.7883180975914001
HHWGT37,0.787788987159729
HHWGT28,0.7875458598136902
HHWGT141,0.786921501159668
HHWGT117,0.7849622964859009
GTCO,0.7834199070930481
HHWGT77,0.7804753184318542
HHWGT81,0.7792806029319763
HHWGT34,0.7792553901672363
PXERNLAB,0.7734322547912598
PEINLICO,0.7716013193130493
HHWGT40,0.7690742015838623
HHWGT39,0.7689639925956726
HHWGT36,0.7682105898857117
HHWGT133,0.7679305672645569
HHWGT106,0.767196536064148
HHWGT135,0.7667380571365356
PEMEDMON,0.7644909024238586
PXHRUSLT,0.7644340395927429
HHWGT120,0.763329267501831
HEHOMSU5,0.761958658695221
HHWGT4,0.7615902423858643
HHWGT67,0.7611564993858337
HHWGT13,0.7592848539352417
HHWGT57,0.7591530680656433
HHWGT38,0.7581165432929993
HHWGT72,0.7575334310531616
HHWGT18,0.7573804259300232
HHWGT68,0.7565141320228577
HHWGT69,0.7553830742835999
HHWGT49,0.7549130320549011
HHWGT85,0.7503811717033386
PRDTOCC2,0.7500340938568115
HHWGT146,0.7492941617965698
HHWGT75,0.7479759454727173
HHWGT46,0.744764506816864
HHWGT30,0.743910551071167
HENOHM1,0.7432777881622314
HHWGT144,0.7399953007698059
HHWGT138,0.7378141283988953
HHWGT80,0.7376822233200073
HHWGT98,0.7368410229682922
HHWGT23,0.7355569005012512
HHWGT73,0.7351411581039429
HHWGT64,0.7337515950202942
HHWGT153,0.7294098734855652
HHWGT90,0.7277126908302307
HEHOMTE2,0.7269917130470276
HHWGT126,0.7227344512939453
HHWGT11,0.7166371941566467
HHWGT112,0.7165476083755493
PEJHRSN,0.7138974666595459
PEEDTRAI,0.7138546705245972
HHWGT116,0.7121064066886902
HHWGT88,0.7099777460098267
HHWGT53,0.7080163359642029
HHWGT22,0.7075967192649841
HHWGT131,0.7074857354164124
HENOHM11,0.7072203755378723
HHWGT63,0.704043984413147
HHWGT62,0.7023429274559021
HHWGT128,0.698102593421936
HHWGT19,0.6958720684051514
HHWGT43,0.6936630010604858
PEWGT103,0.6919288635253906
HHWGT42,0.6906383633613586
HHWGT55,0.6889620423316956
HHWGT89,0.6842255592346191
HHWGT70,0.6790416836738586
HHWGT65,0.6776814460754395
HHWGT93,0.6753944158554077
HHWGT142,0.6749425530433655
HHWGT86,0.6741561889648438
HHWGT56,0.6736080050468445
HEINWORK,0.671133816242218
HEEVRHOM,0.6707414984703064
HHWGT150,0.6679289937019348
HHWGT50,0.667281448841095
HHWGT157,0.6659855246543884
HEPRINOH,0.6650782823562622
HHWGT111,0.6644378304481506
HHWGT26,0.6599805355072021
HHWGT91,0.657477855682373
HHWGT100,0.6573945879936218
GEREG,0.6566480994224548
HHWGT158,0.6550739407539368
HUBUSL3,0.6534329056739807
HHWGT127,0.6517623662948608
PUHRCK1,0.6503202319145203
HHWGT15,0.6476699709892273
HHWGT130,0.6456465125083923
HHWGT139,0.6447402238845825
HHWGT124,0.6414176225662231
PELNMOM,0.6407207250595093
HHWGT113,0.6402643322944641
HHWGT101,0.6384466290473938
HHWGT147,0.6335687041282654
HHWGT151,0.6319754123687744
HHWGT95,0.6304798722267151
HENOOU6,0.6291795969009399
HHWGT60,0.6270676255226135
HHWGT20,0.6258633732795715
HHWGT143,0.6224596500396729
HHWGT84,0.6210700869560242
HHWGT58,0.6191865801811218
HEHOMSU2,0.6189333200454712
HHWGT59,0.6180187463760376
HHWGT66,0.609433650970459
HHWGT155,0.6094135046005249
HHWGT6,0.6075970530509949
HETVBOX,0.6073113083839417
PXSEX,0.6072611212730408
HHWGT132,0.6056894659996033
HHWGT1,0.6051630973815918
HHWGT129,0.6032169461250305
HHWGT119,0.6009209752082825
PXAGE,0.5904929041862488
PEIO2OCD,0.5894929766654968
HXTELAVL,0.5877883434295654
PEWGT153,0.5822498202323914
PULK,0.5725141167640686
HEWEARAB,0.5658668279647827
HHWGT48,0.5638735890388489
HEHOMFAC,0.5597434639930725
PEMEDINF,0.5577002167701721
PXCOHAB,0.5574674010276794
QSTNUM,0.5569589734077454
HETABLET,0.556401252746582
PEMOMTYP,0.5561193227767944
HEBUNSV3,0.5524266362190247
HHWGT137,0.5470999479293823
HUSPNISH,0.5436596870422363
PXDISEAR,0.5412916541099548
HHWGT145,0.5395076870918274
HEBUNSV1,0.5392387509346008
HEOUTMOB,0.5379073023796082
HHWGT8,0.537274181842804
HHWGT25,0.5329213738441467
HEINLICO,0.5287336707115173
PXRACE1,0.528248131275177
HUINTTYP,0.5273502469062805
REWGT121,0.5244480967521667
PRIMIND2,0.5232526063919067
HHWGT41,0.5208263993263245
PXDWWNTO,0.5158019065856934
HEHOMTE1,0.513517439365387
PEWGT27,0.5128850936889648
PEWGT110,0.5103051662445068
HUBUS,0.5055034160614014
PEWGT147,0.5047994256019592
HEMPHONE,0.5037134885787964
GESTFIPS,0.4983319640159607
PEWGT130,0.49786388874053955
PXMNTVTY,0.4976080060005188
HEPRINOO,0.49626457691192627
HEHOMSU1,0.4905233383178711
HRNUMHOU,0.4817538559436798
PULKM4,0.4814103841781616
PRWERNAL,0.4803900420665741
HXFAMINC,0.48015350103378296
HUPRSCNT,0.48009130358695984
PXAFNOW,0.47774651646614075
PRIMIND1,0.4777306318283081
HETELAVL,0.4767249524593353
PEWGT26,0.47272732853889465
PECOHAB,0.4722488522529602
GTCBSA,0.4717879891395569
PEAFWHN3,0.47126877307891846
HEBUNDLE,0.46984100341796875
HENOOU7,0.46970975399017334
PEWGT19,0.4677979648113251
PEWGT95,0.46615880727767944
GTMETSTA,0.46590903401374817
PEWGT136,0.4656991958618164
PEWGT98,0.46143755316734314
PXSPOUSE,0.45896008610725403
