,score
HENOHM5,3.055657148361206
HXNOHM1,2.2303125858306885
HXEVRHOM,1.9532713890075684
PRCITFLG,1.902691125869751
HEMEDINF,1.5907858610153198
HXTENURE,1.454592227935791
HEPSCYBA,1.4474661350250244
HENOTV7,1.3887077569961548
PXJHWANT,1.342281460762024
PULAYCK3,1.3330397605895996
PXGAMING,1.2783348560333252
HXPRINOH,1.243892788887024
HENOTV10,1.2329776287078857
HEMEDREC,1.1899760961532593
HUBUSL3,1.1318788528442383
HXTELAVL,1.1152641773223877
PXERNUOT,1.0555886030197144
HENOTV11,1.0448684692382812
HEHMINT1,1.02390718460083
PXDESKTP,0.9601626396179199
PXLAPTOP,0.915935754776001
HEHOMTE3,0.9082456231117249
PRDTOCC2,0.903728723526001
HEINOTHR,0.896183967590332
HENOTV4,0.8934642672538757
HEINTRAV,0.8865275979042053
HXMOBDAT,0.8564209938049316
HXHNETQL,0.8498044610023499
HENOTV5,0.8065539598464966
HEINLICO,0.7802907228469849
PXINLICO,0.7785077095031738
HELOPRCE,0.7750345468521118
HEPRINOH,0.7547098398208618
STATE,0.7369543313980103
HEDEVSTA,0.7350044250488281
PXINELHO,0.7333756685256958
PXHRAVL,0.7102511525154114
PXNETCK2,0.7045486569404602
PXINSCHL,0.6955606341362
HEHOMTE1,0.6807511448860168
HEHNETQL,0.6804682612419128
PXMLR,0.672139048576355
HEINELHO,0.6712976694107056
HENOHM1,0.6653575301170349
PXERNHRY,0.6645769476890564
PRDTHSP,0.6640973687171936
PXRACE1,0.6539542078971863
HEHNETST,0.6491004824638367
PRIMIND2,0.6474816203117371
PXABSPDO,0.6411538124084473
HETRADTV,0.6397238969802856
PXHSPNON,0.6306352019309998
HXTVBOX,0.6191323399543762
HETABLET,0.6153726577758789
HXMEDDOC,0.6045789122581482
HEDEVQUA,0.6021547317504883
HENOTV8,0.6014026999473572
HXINHOME,0.5995098352432251
HEMEDMON,0.5991680026054382
HUBUSL2,0.5986567735671997
HXPSCON1,0.5975867509841919
HENETCHK,0.5950534343719482
QSTNUM,0.5936069488525391
HXINCAFE,0.5908850431442261
PXMPHONE,0.5904698967933655
PXTABLET,0.5854313373565674
PEPDEMP2,0.5770682096481323
HXINOTHR,0.5738694667816162
HXTELHHD,0.570279598236084
HXNOTV1,0.569028377532959
HEMEDDOC,0.5682931542396545
HXMEDINF,0.5602685809135437
HUINTTYP,0.5579545497894287
PXWEARAB,0.5563219785690308
HXINELHO,0.5527000427246094
HENOTV3,0.5410529375076294
HEDESKTP,0.5392241477966309
HEWEARAB,0.5352339744567871
HEINSCHL,0.5192054510116577
PRHERNAL,0.5168243050575256
GTMETSTA,0.5168078541755676
GTCBSA,0.5121386647224426
HEPREVTV,0.5119305849075317
HETVBOX,0.5086493492126465
PXNLFACT,0.5073039531707764
PXINHOME,0.5061547756195068
PRDASIAN,0.5009632110595703
PXAFEVER,0.5005167126655579
PXINTRAV,0.5001230239868164
PXINOTHR,0.49904683232307434
HXHNETST,0.4979059100151062
PXERNHRO,0.4973520338535309
PRUNTYPE,0.4956117868423462
HRNUMHOU,0.48984065651893616
PXINCAFE,0.48684704303741455
HXINWORK,0.48614728450775146
HXFAMINC,0.4851017892360687
GTCBSASZ,0.47733089327812195
HXPSCYBA,0.47711655497550964
HEINCAFE,0.47668978571891785
PESCHLVL,0.4766485393047333
HXTABLET,0.47657790780067444
HUBUSL1,0.4764823019504547
HENOTV1,0.4750687777996063
HRHHID2,0.4742690622806549
GTCO,0.4708152413368225
PXCERT1,0.4700421094894409
PXNATVTY,0.4646492302417755
HEHOMTE4,0.4644448459148407
HELAPTOP,0.46126508712768555
PXTVBOX,0.46114516258239746
MARRIED,0.4594070613384247
HEHOMTE2,0.4583178460597992
HENOHM4,0.45174407958984375
HXPSPRE1,0.44853559136390686
GTCBSAST,0.4480006992816925
PXFNTVTY,0.4445832669734955
HURESPLI,0.44169363379478455
PEERNWKP,0.4403376579284668
GTCSA,0.4375183880329132
HUFINAL,0.43751734495162964
HXPREVTV,0.43705472350120544
PUJHCK2,0.43513354659080505
HEINWORK,0.4349481165409088
HUPRSCNT,0.43387335538864136
PUDWCK2,0.43156975507736206
HENOTV12,0.4314478933811188
PEFNTVTY,0.43143710494041443
PXINWORK,0.4302566647529602
HEMOBDAT,0.42930713295936584
PXECOMME,0.42818063497543335
HXDEVSTA,0.42316073179244995
PXAFNOW,0.42277276515960693
HENOTV6,0.4180143177509308
HWHHWTLN,0.41385820508003235
HRMIS,0.41304296255111694
GTINDVPC,0.41181880235671997
PEINWORK,0.4113474190235138
PEINOTHR,0.4104746878147125
PXPAR1TYP,0.4103171229362488
PXDWWNTO,0.4086364209651947
HXLAPTOP,0.40845853090286255
PXMJNUM,0.40799111127853394
HEHMINT2,0.40721559524536133
HENOHM10,0.406564325094223
PEAFWHN3,0.40588465332984924
PELAYLK,0.4042772650718689
PEERNLAB,0.40417516231536865
HEFAMINC,0.40258437395095825
PXAGE,0.4019894003868103
PXERNRT,0.40118131041526794
HXLOPRCE,0.3998056650161743
HETELHHD,0.399647057056427
PUHRCK7,0.39558762311935425
PETVBOX,0.3939783573150635
PWORWGT,0.3911439776420593
HWHHWGT,0.38591518998146057
PUBUSCK2,0.3855286240577698
PXCOHAB,0.3833535313606262
PRNLFSCH,0.382793664932251
PRINUYER,0.380589097738266
PRWKSTAT,0.38018959760665894
HETELAVL,0.3779102563858032
UNEMPTYPE,0.37715303897857666
PXPDEMP2,0.3762088119983673
PXHRUSLT,0.3759673535823822
HRLONGLK,0.37484100461006165
PXSEX,0.37483638525009155
PXMNTVTY,0.3746212124824524
HRHTYPE,0.3708959221839905
PEMNTVTY,0.3665883541107178
PEIO2COW,0.36491596698760986
PTDTRACE,0.36179274320602417
PENETCK2,0.35895803570747375
PXERNH2,0.3583841621875763
PXIO2ICD,0.3576620817184448
HXINLICO,0.35325923562049866
PULKM4,0.3530469834804535
HXINSCHL,0.3487798273563385
PULAY,0.34752047061920166
PXHRRSN2,0.34680259227752686
HXDEVQUA,0.3457223176956177
HEEVRHOM,0.3449903726577759
PUCHINHH,0.34497714042663574
EDUCDT,0.34465867280960083
PRFAMTYP,0.3442877233028412
PRABSREA,0.3435841202735901
PELAPTOP,0.34248778223991394
PUIOCK1,0.34218838810920715
PRNMCHLD,0.33918890357017517
PXPDEMP1,0.3382994532585144
PUIODP2,0.33750033378601074
PEERNPER,0.33713459968566895
PXDISREM,0.3343113660812378
HENOTV2,0.3333509862422943
HEHOUSUT,0.33264967799186707
PXERNPER,0.3319569230079651
PEPAR1TYP,0.32985058426856995
HETENURE,0.3283054232597351
PUBUS2OT,0.3270639181137085
PRIMIND1,0.3243119418621063
PEERNRT,0.3213997781276703
PXIO1COW,0.32003867626190186
PECOHAB,0.31753888726234436
PEJHWANT,0.31718185544013977
PXDISOUT,0.31640249490737915
HUBUS,0.3157488703727722
USLFT,0.31566011905670166
HRHHID,0.31039685010910034
PXSCHENR,0.31031516194343567
PXJHWKO,0.310281902551651
PEINELHO,0.3079166114330292
PEERNUOT,0.3063003122806549
PECERT2,0.3053181767463684
PEINCAFE,0.3039502501487732
PXHRACTT,0.30364537239074707
HXHOMTE1,0.3014613091945648
PEAFEVER,0.3006786108016968
PUHRCK5,0.3005140423774719
PELKM1,0.30042871832847595
PEHRWANT,0.300212562084198
PEHRRSN2,0.30006712675094604
HEPHONEO,0.29771727323532104
PUHROFF1,0.2960599958896637
PENLFJH,0.2926090955734253
PEDWLKO,0.29208341240882874
PESOCIAL,0.2914787232875824
PXAFWHN1,0.2897023856639862
PEINTRAV,0.28895413875579834
PEPAR1,0.2885706126689911
PEAUDIO,0.28681060671806335
SCHOOL,0.2867489457130432
PRUNEDUR,0.2859823405742645
PUHROT2,0.2858445644378662
PEMJOT,0.2853984236717224
PXTEXTIM,0.28498098254203796
PEHRRSN3,0.2847480773925781
PXHRACT1,0.2847440242767334
PXEDUCA,0.28398239612579346
PEWEARAB,0.28337159752845764
PERET1,0.28321561217308044
PRCITSHP,0.2816559374332428
PEHRUSL1,0.2813218832015991
HEMPHONE,0.27860328555107117
PXCYC,0.2772061228752136
PEDESKTP,0.27713096141815186
PTNMEMP1,0.2765306532382965
PEERNHRO,0.2764083743095398
HXDESKTP,0.2755648195743561
PEABSPDO,0.27549678087234497
HENOHM7,0.2753349542617798
PRDISC,0.27489152550697327
PRPTREA,0.27483028173446655
HEINHOME,0.27296602725982666
PECYC,0.272937148809433
PXCERT3,0.2727905213832855
PEDW4WK,0.27189555764198303
PRTAGE,0.27081209421157837
PRWERNAL,0.27052250504493713
PTERNWA,0.2703494429588318
PUDIS2,0.2676674425601959
PREMPHRS,0.2672559916973114
PEHOMIOT,0.26655152440071106
PEINLICO,0.26639774441719055
PUBUS1,0.2656474709510803
PUABSOT,0.2654280960559845
PRCHLD,0.26408135890960693
PUNLFCK2,0.26386237144470215
PTERNH2,0.2628817558288574
PUIODP3,0.2623158097267151
PURETOT,0.26145139336586
PEHRFTPT,0.2612609267234802
PECERT1,0.2611270546913147
PTIO2OCD,0.26096296310424805
PUHROFF2,0.26040729880332947
PEMPHONE,0.25995996594429016
PEINHOME,0.2591947019100189
PTERNHLY,0.2580873370170593
PWLGWGT,0.25787100195884705
PEINSCHL,0.25783276557922363
PXPAR2,0.25711604952812195
HXTRADTV,0.25609681010246277
PETABLET,0.2536281645298004
PWFMWGT,0.25284573435783386
PEAFWHN2,0.2518763244152069
PULKAVR,0.25171950459480286
PULKM3,0.2507815659046173
PEDISPHY,0.24930699169635773
PEHRACTT,0.24928173422813416
PUBUSCK1,0.2487969994544983
PEDWWNTO,0.24835902452468872
HXINTRAV,0.24716830253601074
PEFINANC,0.24465055763721466
PUDWCK3,0.24449875950813293
PEMARITL,0.24446004629135132
PXABSRSN,0.24437858164310455
PRNAGPWS,0.2439218908548355
PUWK,0.24387043714523315
GESTFIPS,0.2436688244342804
PRMARSTA,0.2434036135673523
PRJOBSEA,0.24272677302360535
PELAYFTO,0.24247297644615173
PTERNH1O,0.24222925305366516
PXERNH1O,0.24218247830867767
PEAFWHN1,0.24216574430465698
PEDISOUT,0.24173931777477264
PEPDEMP1,0.24132391810417175
PEABSRSN,0.24074941873550415
PEHGCOMP,0.2390884906053543
PEEMAIL,0.23895497620105743
PXERNCOV,0.2371954619884491
PEHRUSLT,0.23557287454605103
PXJHRSN,0.23546147346496582
PETELEWK,0.23544946312904358
PRNAGWS,0.23525261878967285
PEIO1ICD,0.2347581684589386
PXDISEYE,0.23411400616168976
PTIO1OCD,0.23370255529880524
PEHRACT1,0.23344025015830994
PRHRUSL,0.23341108858585358
PEVOICEA,0.23118741810321808
PENATVTY,0.22904235124588013
PXHRFTPT,0.2282455861568451
PXMARITL,0.22803883254528046
PECERT3,0.22449228167533875
PESCHFT,0.22296585142612457
PXPUBLISH,0.22270068526268005
PXIO2OCD,0.222657710313797
PXNLFRET,0.22148658335208893
PEHRUSL2,0.22087252140045166
PELKDUR,0.2207004725933075
PEEDTRAI,0.21781226992607117
PWVETWGT,0.21775394678115845
HXMEDREC,0.21716424822807312
PULAYDT,0.21656110882759094
PUHRCK3,0.216257244348526
PEPAR2,0.21382777392864227
HXWEARAB,0.21334804594516754
PEPUBLISH,0.2129887342453003
PEEGOVTS,0.21265965700149536
PTWK,0.21223407983779907
PEDIPGED,0.21092839539051056
PULKM5,0.2106902152299881
PRDTCOW1,0.21006810665130615
PXRRP,0.20996524393558502
PECONFER,0.20755892992019653
PWSSWGT,0.20628021657466888
PEDWLKWK,0.2050272822380066
PENLFACT,0.20481911301612854
PXHGCOMP,0.20396141707897186
PRDTOCC1,0.20378270745277405
PRCOWPG,0.2037353813648224
PXUSESVC,0.20370982587337494
PRPTHRS,0.20303858816623688
PEHRACT2,0.20244839787483215
PRFAMNUM,0.20188497006893158
PTERN,0.20128139853477478
PULAY6M,0.20048277080059052
PXCERT2,0.1996389478445053
PWCMPWGT,0.19840960204601288
PEHRRSN1,0.19794365763664246
PEDWRSN,0.19733324646949768
PXERN,0.1961827129125595
PEGAMING,0.195970356464386
PWPRMWGT,0.1956688016653061
PUDWCK1,0.19564104080200195
PEIO1COW,0.1948174238204956
PEEDUCA,0.1943291425704956
PEDISEAR,0.1938549429178238
PULK,0.19333112239837646
PXDISDRS,0.19301903247833252
PEUSESVC,0.19234707951545715
PUDWCK5,0.19149130582809448
PUIODP1,0.1913035660982132
PXHRRSN3,0.19054946303367615
PXDIPGED,0.1900765299797058
PUDIS,0.18995702266693115
PRDTIND1,0.1898576021194458
PXPAR2TYP,0.1890033781528473
PUJHCK1,0.18620820343494415
PUDIS1,0.18581531941890717
PRDTIND2,0.18529167771339417
GEDIV,0.18428942561149597
HXMEDMON,0.18424329161643982
PXNMEMP1,0.18371637165546417
PELAYDUR,0.18285039067268372
HENOHM3,0.18199193477630615
PXPAR1,0.18125545978546143
PXNLFJH,0.18078576028347015
PEIO2ICD,0.18030086159706116
PUHRCK4,0.18024684488773346
PXIO1OCD,0.17952951788902283
PUNLFCK1,0.17950649559497833
PEECOMME,0.17934392392635345
PETEXTIM,0.1791151911020279
PENLFRET,0.17699900269508362
PTERNH1C,0.17580492794513702
PRFTLF,0.1752556711435318
PXSCHFT,0.17312432825565338
PRDISFLG,0.1730869859457016
GEREG,0.17176245152950287
PUHROT1,0.17068901658058167
PEHRAVL,0.1687372326850891
PEDISDRS,0.16866029798984528
PEVIDEO,0.16846846044063568
PUDWCK4,0.1675420105457306
PEDISEYE,0.16437938809394836
PEEGOODS,0.16420303285121918
PEJOBSCH,0.16401684284210205
HENOTV9,0.16003262996673584
PUSLFPRX,0.15794722735881805
PRWNTJOB,0.1572410613298416
PUIO1MFG,0.1559257209300995
PXSOCIAL,0.15481838583946228
PXDWAVL,0.15410374104976654
PEESRVCS,0.1534791737794876
PUBUSCK3,0.15297596156597137
PXHRWANT,0.1518286168575287
PXIO1ICD,0.15017713606357574
PELKLL2O,0.15016022324562073
PULINENO,0.15013743937015533
PEDISREM,0.14935724437236786
PXEMAIL,0.1487034410238266
PULAYCK2,0.1477915495634079
PXINUSYR,0.14571300148963928
PRFAMREL,0.1452014446258545
PESPOUSE,0.14369215071201324
PXSCHLVL,0.14062872529029846
PXERNWKP,0.13766711950302124
PXMJOT,0.13725662231445312
PEPAR2TYP,0.13705648481845856
PEERNHRY,0.13461095094680786
PELKFTO,0.13459846377372742
PULKPS1,0.13459046185016632
PXAUDIO,0.13380391895771027
PXRET1,0.1336536556482315
PEJHWKO,0.1334373503923416
PXEGOVTS,0.13054896891117096
PEDWAVR,0.13035616278648376
PXERNLAB,0.12509450316429138
PRERELG,0.12474839389324188
PXFINANC,0.12435487657785416
PESCHENR,0.12378620356321335
HENOHM2,0.1190979927778244
PRDTCOW2,0.1175154596567154
PXDISEAR,0.11355984956026077
PELKLL1O,0.11198794096708298
PUBUSCK4,0.11097176373004913
PEAFWHN4,0.1102999746799469
PEERNCOV,0.11021245270967484
PULAYAVR,0.10966575145721436
PESEX,0.10842173546552658
PEDWWK,0.10609914362430573
PULKM2,0.10309677571058273
PEMJNUM,0.1003670021891594
PEMLR,0.09956444799900055
PUIOCK2,0.09955395758152008
PXHOMIOT,0.0971616804599762
PXDW4WK,0.09458546340465546
PXHRUSL1,0.09393187612295151
PXTELEWK,0.09162533283233643
PERRP,0.09076432138681412
PRAGNA,0.08656525611877441
PULKPS2,0.08592347055673599
HENOHM6,0.08329109102487564
PXDWLKO,0.08165618777275085
PELKAVL,0.08157718181610107
PXDWAVR,0.07777547091245651
PEJHRSN,0.07594605535268784
PXDWRSN,0.07524954527616501
HXHOUSUT,0.07468769699335098
PELKLWO,0.07199499011039734
PUJHCK3,0.07184602320194244
PTNMEMP2,0.07062530517578125
PULKDK1,0.06793396174907684
PUJHCK5,0.06553839147090912
PXJOBSCH,0.05957283079624176
PRWKSCH,0.059291139245033264
PUHRCK1,0.05737537145614624
PREXPLF,0.05554462969303131
PXHRRSN1,0.0488428995013237
PXLKLWO,0.04714416339993477
PUJHCK4,0.04469863325357437
PXCONFER,0.044444404542446136
PXHRACT2,0.039020854979753494
PEDWAVL,0.038232799619436264
PUIOCK3,0.03505744785070419
HXMPHONE,0.03224482014775276
PXDISPHY,0.029033074155449867
PXDWLKWK,0.02397828921675682
PXVOICEA,0.02391897886991501
PUHRCK2,0.018746670335531235
PXLKLL2O,0.01611700840294361
PXIO2COW,0.01532984059303999
PXLAYDUR,0.014017877168953419
PXSPOUSE,0.013975275680422783
PXLAYLK,0.012908980250358582
PXDWWK,0.008531119674444199
PULKM6,0.007079774513840675
PXLKDUR,0.007053414825350046
