,score
PELKDUR,0.2160322666168213
PXAFEVER,0.2157914787530899
SCHOOL,0.21555303037166595
PTERNH2,0.21492548286914825
PEINSCHL,0.2147548943758011
PEAFEVER,0.2146306186914444
GEDIV,0.21399493515491486
PWPRMWGT,0.21305349469184875
PESCHFT,0.21241140365600586
PRFAMNUM,0.21167519688606262
PTWK,0.21164841949939728
PUHROFF1,0.2114095240831375
PEERNRT,0.2111799716949463
PTERN,0.21059276163578033
PEPAR2,0.2065877914428711
PETELEWK,0.20651410520076752
PWCMPWGT,0.20601367950439453
PUIODP1,0.20446659624576569
PXAFNOW,0.2040790170431137
PXHRRSN2,0.2038583755493164
PXPAR1,0.2035812884569168
GEREG,0.20313267409801483
PULAY6M,0.2025349736213684
PRFAMREL,0.20196174085140228
PEINTRAV,0.20089863240718842
PRDTOCC1,0.20005150139331818
PEAFWHN3,0.19867323338985443
PEERNCOV,0.19866399466991425
PXHRWANT,0.19816693663597107
PRCOWPG,0.1980040818452835
PTNMEMP1,0.19526441395282745
PRFTLF,0.19306738674640656
PWSSWGT,0.19139252603054047
PEDIPGED,0.19019190967082977
PXDWWNTO,0.18809209764003754
PUBUS2OT,0.18473075330257416
PXERNRT,0.182282492518425
GESTFIPS,0.18216902017593384
PUSLFPRX,0.1814197450876236
PXMJOT,0.18137963116168976
HXTRADTV,0.17949078977108002
PXTELEWK,0.17624160647392273
PRAGNA,0.17596328258514404
PXPDEMP2,0.17537590861320496
PEHOMIOT,0.1748756468296051
PEERNUOT,0.1745745688676834
PEGAMING,0.17454710602760315
PEERNLAB,0.17451772093772888
PULINENO,0.174479678273201
PXIO1COW,0.17400172352790833
PEDWRSN,0.1733860969543457
PXDIPGED,0.17198483645915985
PEJOBSCH,0.17165112495422363
PEMJOT,0.17088481783866882
PUHRCK7,0.16829219460487366
PXUSESVC,0.16817481815814972
PEMLR,0.16764912009239197
PEJHRSN,0.16684749722480774
PXPUBLISH,0.1659928411245346
PXNLFJH,0.16394689679145813
PUNLFCK1,0.160370334982872
PEDWLKWK,0.15751394629478455
PXJHWKO,0.15747152268886566
PXVIDEO,0.1563253253698349
PXHRUSL2,0.1556578129529953
HENOHM7,0.15521055459976196
PELAYDUR,0.15398386120796204
PUJHDP1O,0.15318618714809418
PXESRVCS,0.15315735340118408
PRCITSHP,0.1519749015569687
PRJOBSEA,0.15148581564426422
HXPRINOH,0.1491287350654602
PEEMAIL,0.14872470498085022
PELKLL2O,0.14802168309688568
PEDWWNTO,0.14638470113277435
PEPAR1TYP,0.14514072239398956
PULKM3,0.14359822869300842
PULKPS1,0.1427023708820343
PESCHLVL,0.14199014008045197
PERRP,0.13830342888832092
PUHRCK5,0.1373881697654724
PUJHCK3,0.13618792593479156
PELKM1,0.13485324382781982
PELAYLK,0.13446421921253204
HENOHM2,0.13397957384586334
PESEX,0.13277363777160645
PEEGOODS,0.13206110894680023
PXJHWANT,0.12993323802947998
PUIOCK3,0.1296699345111847
PXABSRSN,0.12716016173362732
PELKLL1O,0.1270424872636795
PEJHWANT,0.12554790079593658
PUHROT1,0.12430854141712189
PUIO2MFG,0.12176602333784103
PXERNCOV,0.12083207815885544
PEABSPDO,0.11708154529333115
PXEGOVTS,0.11478769779205322
PTIO2OCD,0.11324538290500641
PXDWRSN,0.11123737692832947
PXTEXTIM,0.10829536616802216
PXIO2OCD,0.10778944194316864
PRWNTJOB,0.10761839896440506
PREMPHRS,0.10542625188827515
PEERNHRY,0.10470177233219147
PUDWCK4,0.10434150695800781
PXEMAIL,0.10356298834085464
PREMP,0.1023804098367691
PRHERNAL,0.10224789381027222
PRIMIND1,0.10203755646944046
PXSPOUSE,0.10200414061546326
PULAYDT,0.10141798108816147
PXDWLKO,0.09925057739019394
PXFINANC,0.0955222100019455
HENOHM8,0.09352397918701172
PRSJMJ,0.09236639738082886
PELKFTO,0.09077435731887817
PXCONFER,0.09070513397455215
USLFT,0.08986616134643555
PXDWAVR,0.08904503285884857
PRDTCOW2,0.08473540842533112
PUBUSCK3,0.0830983966588974
PULKAVR,0.07554768025875092
PXLKLL2O,0.07540186494588852
PRNAGWS,0.07036107778549194
PRIMIND2,0.06508801877498627
PXSOCIAL,0.0615328885614872
HEINHOME,0.05283232405781746
PXSCHLVL,0.05038219690322876
PXGAMING,0.0457894504070282
PXIO2ICD,0.04024554044008255
PULAYCK2,0.04016390070319176
PXLAYDUR,0.03574981540441513
PULAYCK1,0.03525540232658386
HXLOPRCE,0.03309103101491928
PRUNTYPE,0.02825022302567959
HUTYPB,0.02578783594071865
PTERNH1C,0.025489477440714836
PUDWCK1,0.02530139498412609
OCCURNUM,0.023164920508861542
PXLKFTO,0.02072695828974247
PXLKDUR,0.020082581788301468
PELAYAVL,0.019637975841760635
PELKAVL,0.018382614478468895
HUBUSL4,0.0183347649872303
PXDWAVL,0.01759050413966179
PEAFWHN4,0.014210280030965805
PTOT,0.01418369635939598
PXDW4WK,0.014075716026127338
PULKM6,0.013564206659793854
PTNMEMP2,0.013111625798046589
PXDWWK,0.011532891541719437
HXEVRHOM,0.010770644061267376
PTERN2,0.005907703656703234
PXLKLWO,0.005592389032244682
