,score
HEPSCYBA,5.374142646789551
HEMEDINF,1.690651774406433
PXDISREM,1.6513580083847046
PXERN,1.614167332649231
PXJHWANT,1.5450270175933838
PXHRUSL1,1.4950451850891113
HEEVRHOM,1.4780235290527344
PXHRUSLT,1.4503668546676636
PXDISPHY,1.3804514408111572
HEMEDREC,1.3027292490005493
HEPREVTV,1.2870681285858154
PRHERNAL,1.2775847911834717
PXPUBLISH,1.2432595491409302
PREMP,1.2312099933624268
HUBUSL2,1.19313645362854
HEINTRAV,1.1769717931747437
HENOTV4,1.1696745157241821
PXMPHONE,1.1651993989944458
HXDEVSTA,1.1240733861923218
PXLAPTOP,1.1156996488571167
PXDESKTP,1.0960191488265991
HXINOTHR,1.0919748544692993
HENOHM5,1.0764455795288086
HUFINAL,1.071485996246338
HUINTTYP,1.0660536289215088
PXINELHO,1.056433916091919
PXERNHRO,1.0558449029922485
HEHMINT2,1.0521143674850464
HENOTV6,1.0454436540603638
PXINHOME,1.024967908859253
HELOPRCE,0.9980047941207886
HENOTV10,0.9979631304740906
STATE,0.9884008765220642
HXPREVTV,0.9876455664634705
PXDISEYE,0.9871994853019714
HXNOHM1,0.9797986745834351
PEERNCOV,0.9767152070999146
HENOTV1,0.9723567366600037
HEINWORK,0.9669885039329529
HENOTV5,0.9581538438796997
PXNETCK2,0.9487213492393494
HXLOPRCE,0.9457875490188599
PREMPNOT,0.9377809762954712
HXTRADTV,0.9319024682044983
PXABSPDO,0.9297464489936829
HENOTV3,0.9285082817077637
PXWEARAB,0.9270235896110535
HUBUSL3,0.9095731377601624
HEMOBDAT,0.9086488485336304
PXRACE1,0.8843072652816772
HEINELHO,0.8807650208473206
HEDEVQUA,0.8655144572257996
PREMPHRS,0.861947238445282
HXNOTV1,0.8590001463890076
HELAPTOP,0.8577563762664795
PXVOICEA,0.849937915802002
HEHMINT1,0.840013861656189
HEMEDMON,0.835028350353241
HXWEARAB,0.8283534049987793
PRDASIAN,0.8272757530212402
HXPSCON1,0.824173629283905
HENOTV7,0.8185520172119141
HEHNETST,0.8142042756080627
HEINSCHL,0.8124364018440247
HENOTV12,0.8110620975494385
PXHRACTT,0.8066798448562622
HENOHM6,0.8050423264503479
PEABSPDO,0.8045324087142944
HEDEVSTA,0.7942789793014526
HXINHOME,0.7939611077308655
PENETCK2,0.7933336496353149
HUBUSL1,0.7862728834152222
HEINLICO,0.7785927057266235
HENOHM10,0.7771070003509521
HEMPHONE,0.7746089696884155
HEHNETQL,0.7739916443824768
HETVBOX,0.75718754529953
HXHOMTE1,0.7570604681968689
HEHOMTE2,0.7553914189338684
HXTELHHD,0.7443397045135498
PXFNTVTY,0.7432621121406555
HENOHM3,0.7412640452384949
PXMNTVTY,0.7325537800788879
QSTNUM,0.7293585538864136
HENOHM1,0.7292255759239197
PULAYCK3,0.7287707328796387
PXERNUOT,0.726158857345581
PXINCAFE,0.7257090210914612
HXTELAVL,0.7242918610572815
HUBUS,0.7199344635009766
PXTABLET,0.7153391242027283
HENOTV11,0.7125127911567688
HEMEDDOC,0.7119249701499939
HEHOMTE1,0.7048348188400269
HEINOTHR,0.7027028799057007
HXDEVQUA,0.6988397836685181
PXEDUCA,0.6969113945960999
HETABLET,0.6964185237884521
PXMARITL,0.6961231231689453
HXPSCYBA,0.6949477791786194
PXINSCHL,0.6941754817962646
PELKLL1O,0.6886921525001526
HEINCAFE,0.6835623383522034
GTCO,0.6815276741981506
GTMETSTA,0.6809256076812744
PRDTHSP,0.6787658333778381
HXINELHO,0.6786718368530273
HENOTV2,0.6732985973358154
GTCSA,0.6662060618400574
HXINWORK,0.6555156111717224
HEDESKTP,0.6515055894851685
HXFAMINC,0.6496798396110535
HRNUMHOU,0.6482007503509521
PXNATVTY,0.6400313973426819
HENETCHK,0.6388418674468994
HXTENURE,0.6378771662712097
GTCBSA,0.635184645652771
HXPRINOH,0.6228685975074768
PXINOTHR,0.6218541860580444
HRLONGLK,0.6163294315338135
HEHOMTE3,0.6130755543708801
PRFAMNUM,0.6096553206443787
GTINDVPC,0.6093891263008118
HXTVBOX,0.6060019135475159
HXINCAFE,0.6023349165916443
HEWEARAB,0.601302981376648
PRAGNA,0.598935604095459
HXINTRAV,0.59845370054245
GTCBSASZ,0.5960177183151245
HUPRSCNT,0.5949795246124268
HWHHWTLN,0.5915195941925049
UNEMPTYPE,0.5875853896141052
PTDTRACE,0.5868801474571228
HETELHHD,0.5804128646850586
HRHHID2,0.5791186094284058
HRHTYPE,0.574983537197113
GTCBSAST,0.5744672417640686
USLFT,0.5737549066543579
HETELAVL,0.5718267560005188
PXAGE,0.5675814151763916
HXLAPTOP,0.5670267343521118
PXINTRAV,0.5594519972801208
PUJHCK2,0.558394193649292
PEMNTVTY,0.5545472502708435
HWHHWGT,0.552219569683075
PWORWGT,0.5498297214508057
HURESPLI,0.5350971817970276
PEECOMME,0.5294892191886902
PEFNTVTY,0.5287656784057617
PXINLICO,0.5266230702400208
PXTVBOX,0.5221529006958008
PEINELHO,0.5218042731285095
PUNLFCK1,0.5165711641311646
PUBUSCK1,0.5104212760925293
PRIMIND1,0.5083226561546326
HXMOBDAT,0.5071341395378113
PXERNHRY,0.5064371824264526
PULKM4,0.5035718083381653
HEFAMINC,0.5031594634056091
HEHOMTE4,0.5031066536903381
PXINUSYR,0.5016797780990601
PEERNUOT,0.5011250972747803
PEINLICO,0.4970807433128357
PXJHRSN,0.49584853649139404
HXHNETST,0.49399349093437195
PXIO1ICD,0.49325016140937805
PXCOHAB,0.49167078733444214
HRMIS,0.48912209272384644
HXPSPRE1,0.4871284067630768
PRWKSTAT,0.48602354526519775
HENOHM2,0.47739338874816895
HEPRINOH,0.47646453976631165
PXCERT1,0.4761328399181366
PRTAGE,0.47460824251174927
HEHOUSUT,0.4744519293308258
PEJHWKO,0.47342154383659363
HXMEDDOC,0.47323283553123474
PXDISOUT,0.47284311056137085
PXDISEAR,0.4641360342502594
PUIODP3,0.46113863587379456
PRINUYER,0.46103912591934204
HXDESKTP,0.4596443176269531
PECOHAB,0.4519697427749634
PEIO2ICD,0.44736018776893616
PULAYCK2,0.4460386633872986
PRCHLD,0.4427169859409332
PXIO1COW,0.44147178530693054
EDUCDT,0.4375356435775757
PTNMEMP2,0.4372166097164154
HETRADTV,0.43617746233940125
PXERNRT,0.43576666712760925
PXERNCOV,0.4340442717075348
PXPAR1TYP,0.43258967995643616
PXEGOODS,0.4319426715373993
PEINCAFE,0.43023863434791565
PTERNHLY,0.42799800634384155
PUJHCK4,0.42738065123558044
PXHSPNON,0.4263932406902313
HENOTV9,0.4263891577720642
HXTABLET,0.42119380831718445
PRDISFLG,0.42058074474334717
HETENURE,0.41894668340682983
PXERNH2,0.41857150197029114
PXRRP,0.4177984893321991
PXPAR1,0.41548264026641846
PXINWORK,0.4138776957988739
PXHGCOMP,0.4137837588787079
PXIO1OCD,0.4131819009780884
HRHHID,0.41158175468444824
PEDISREM,0.4098494052886963
HXMPHONE,0.4073672592639923
PXHRWANT,0.40505167841911316
PUBUSCK4,0.4038669764995575
PXHRRSN3,0.4026826024055481
HEPHONEO,0.4018077552318573
PWLGWGT,0.40030771493911743
PRFAMTYP,0.3980585038661957
HXINSCHL,0.39490634202957153
PXLKFTO,0.3935844302177429
PEPAR2TYP,0.39309996366500854
HXHNETQL,0.3929741084575653
PUNLFCK2,0.3917931914329529
PEPAR2,0.3897910714149475
HXMEDREC,0.3893055319786072
PXJHWKO,0.3844583034515381
PEPAR1TYP,0.38166487216949463
PUCHINHH,0.3813232481479645
PXDW4WK,0.38034141063690186
PRCITSHP,0.38003599643707275
PUIOCK1,0.3795090615749359
PXCERT2,0.37869498133659363
PEPDEMP2,0.37634608149528503
PUBUS2OT,0.37376484274864197
PRHRUSL,0.37272509932518005
PEEGOVTS,0.3708186149597168
PECERT3,0.37050560116767883
PXDWLKO,0.36905449628829956
PEDESKTP,0.36832210421562195
PENATVTY,0.368095725774765
PXERNWKP,0.36579474806785583
PEHRAVL,0.3635334372520447
PEERNPER,0.3629901707172394
PEMARITL,0.3625931739807129
PEEGOODS,0.3609727919101715
PTERNWA,0.3602505326271057
PUWK,0.3602234423160553
PEFINANC,0.3595121502876282
PXHRACT1,0.35824188590049744
PERET1,0.35786229372024536
PETVBOX,0.3552059531211853
PXLKLL2O,0.353829562664032
PEDISEAR,0.3522922992706299
PTERNH2,0.3518756628036499
PENLFJH,0.35060033202171326
PEVOICEA,0.3495080769062042
HXINLICO,0.34857192635536194
SCHOOL,0.3476361930370331
PEERNWKP,0.3463924527168274
PRPTREA,0.34403789043426514
PEHRRSN1,0.3439312279224396
PTNMEMP1,0.343654602766037
PEAFWHN3,0.3391941487789154
PEINOTHR,0.3370262086391449
PEHRRSN3,0.33699002861976624
PEINTRAV,0.3367553651332855
PELAYAVL,0.33226290345191956
PEABSRSN,0.32975077629089355
PXAFEVER,0.32972341775894165
PELAPTOP,0.32963550090789795
PXERNPER,0.32914283871650696
PEWEARAB,0.3290090262889862
PEHRACT2,0.3281265199184418
PUBUS1,0.32805711030960083
PEPAR1,0.32784879207611084
PXCERT3,0.3275943696498871
PEPDEMP1,0.3265535831451416
PRWERNAL,0.3257323205471039
PULAYAVR,0.32391050457954407
PUHROFF2,0.3203108310699463
PEIO1ICD,0.3184807300567627
PURETOT,0.3178001940250397
PRDTIND2,0.317646324634552
PUHROT2,0.3172914683818817
PEHGCOMP,0.3145444393157959
PEMPHONE,0.3141784369945526
PRFAMREL,0.3141005337238312
PRPTHRS,0.313667356967926
PXCYC,0.3135591745376587
HEINHOME,0.3132110834121704
PXAFWHN1,0.3127182126045227
PRUNEDUR,0.3124423325061798
PEESRVCS,0.31235045194625854
PEDISEYE,0.31211382150650024
PEHRWANT,0.31091052293777466
PRCOWPG,0.3108175992965698
PTERNH1O,0.3091285526752472
PXESRVCS,0.3074418902397156
PEERNRT,0.30719873309135437
PWFMWGT,0.30673110485076904
PXPAR2TYP,0.3062067925930023
PXHRRSN2,0.3057864308357239
PTIO1OCD,0.3057645559310913
PRABSREA,0.30416789650917053
PELAYFTO,0.303096741437912
PESOCIAL,0.3026764392852783
PEHOMIOT,0.3013904094696045
PXSEX,0.29839783906936646
PRNMCHLD,0.2976283133029938
PEHRACT1,0.2970258891582489
PWVETWGT,0.2967788875102997
PEEMAIL,0.296712189912796
HXMEDINF,0.2948249876499176
HENOHM8,0.2948000133037567
PXSPOUSE,0.2942592203617096
PXAFNOW,0.29360446333885193
PXERNH1O,0.2930946946144104
PUDIS,0.2928427755832672
PETABLET,0.29194021224975586
PXSCHENR,0.29083868861198425
PEDISOUT,0.2872315049171448
PRDTCOW1,0.28709039092063904
PEAUDIO,0.286932110786438
PECONFER,0.2864246964454651
PECERT2,0.2850426137447357
PESCHLVL,0.28335535526275635
PEIO1COW,0.2826741337776184
PRDTCOW2,0.28129079937934875
PUDIS2,0.28057390451431274
PXIO2ICD,0.27923697233200073
PEVIDEO,0.27916067838668823
HXMEDMON,0.2788957357406616
PUDWCK3,0.27847355604171753
PEDISPHY,0.27717024087905884
PEMJNUM,0.2767459750175476
PUIOCK2,0.2749152183532715
PEUSESVC,0.2740316689014435
PEEDTRAI,0.27299487590789795
