,score
PRFAMTYP,0.44551098346710205
HXDEVSTA,0.44002461433410645
PXDISEYE,0.4379616677761078
PENLFJH,0.43609699606895447
PRFAMNUM,0.43392348289489746
HXMOBDAT,0.4325449466705322
PEERNCOV,0.43211910128593445
HRHHID,0.4292629659175873
PETVBOX,0.42873716354370117
PEDISOUT,0.42836204171180725
PEINLICO,0.42576736211776733
PEESRVCS,0.42555809020996094
PEHRRSN2,0.42541393637657166
PUIOCK2,0.4249177873134613
HXWEARAB,0.4198940396308899
SCHOOL,0.4188692569732666
PRCHLD,0.4183170199394226
PEJHWANT,0.41381627321243286
PEHRRSN3,0.41345182061195374
PELAYDUR,0.4125077426433563
PXERN,0.4114980697631836
PXINWORK,0.4114373028278351
PXHRUSLT,0.4098568856716156
HXTABLET,0.4046381115913391
PUNLFCK2,0.40424343943595886
PXESRVCS,0.40322020649909973
PRPERTYP,0.40221843123435974
PELAPTOP,0.4021362364292145
PUIODP1,0.40142330527305603
PRWERNAL,0.3993593156337738
PXNLFACT,0.3963024616241455
PETEXTIM,0.3961317837238312
HXPSCYBA,0.3941061198711395
PRABSREA,0.39246663451194763
PRNAGWS,0.39192309975624084
HXMEDINF,0.3889627754688263
PELKAVL,0.3856397867202759
PUBUSCK3,0.38421887159347534
PTERNHLY,0.3835315406322479
PEDW4WK,0.38335949182510376
PXAFNOW,0.3790489137172699
PUHROFF2,0.3789701759815216
PUDIS2,0.37792009115219116
PRDTCOW1,0.37725529074668884
PRNAGPWS,0.3754151463508606
PETABLET,0.37333670258522034
PENATVTY,0.3725455403327942
PEINTRAV,0.3669223487377167
HXDESKTP,0.36579713225364685
PEAFWHN2,0.3655617833137512
PWLGWGT,0.36504343152046204
PXHRRSN3,0.36413148045539856
PXAFEVER,0.36345374584198
PRHRUSL,0.3626888692378998
PEINCAFE,0.36229047179222107
PUWK,0.3616544008255005
PURETOT,0.35966354608535767
PEDISEYE,0.35948750376701355
PULKM3,0.3594657778739929
HXPSCON1,0.3567997217178345
PUBUSCK1,0.35632631182670593
PXEGOVTS,0.35413068532943726
HXHNETQL,0.3541196584701538
PEHGCOMP,0.34882673621177673
PESCHLVL,0.34865084290504456
PEHOMIOT,0.3467302918434143
HXMPHONE,0.3453497588634491
PUIODP2,0.3448379933834076
PEHRACT1,0.34423473477363586
PESOCIAL,0.3427438735961914
HENOTV7,0.34006863832473755
PXPUBLISH,0.33951330184936523
PRPTREA,0.3392688035964966
PXHRRSN1,0.33820971846580505
PEHRUSL2,0.33775952458381653
PUIOCK1,0.3362777531147003
PXHRFTPT,0.3362158536911011
PEECOMME,0.3360578417778015
PTERNH1O,0.33479252457618713
PXLKAVL,0.33441662788391113
PXPAR1,0.3321874737739563
PEABSRSN,0.3317197263240814
PEEGOODS,0.3308861553668976
PEDESKTP,0.330264687538147
PUHROT1,0.3301830291748047
PXIO1COW,0.3295798897743225
PEHRACT2,0.3290587067604065
HXTVBOX,0.32831403613090515
PXDIPGED,0.3280646800994873
PXPAR1TYP,0.327900767326355
PEVIDEO,0.327738493680954
PRDISFLG,0.3273690938949585
PXSCHFT,0.3272489905357361
PEERNHRO,0.326884388923645
PEPAR2TYP,0.3266124725341797
PEERNPER,0.3260541558265686
PXHRACT1,0.32556840777397156
PEIO1ICD,0.3231845498085022
HXHOMTE1,0.32318103313446045
PEINELHO,0.32266902923583984
PRNMCHLD,0.32193952798843384
PEWEARAB,0.32160285115242004
PERET1,0.31966668367385864
PEHRWANT,0.3189162611961365
PEDIPGED,0.3181135058403015
PXAFWHN1,0.3175729811191559
PWFMWGT,0.3154529631137848
PEJOBSCH,0.3148195147514343
PUJHCK4,0.31386715173721313
PELKM1,0.3138080835342407
PEAFWHN1,0.31305792927742004
HENOHM2,0.31273096799850464
PXDWWNTO,0.3124198913574219
PEHRRSN1,0.3109875023365021
PEMJOT,0.31096920371055603
PEINSCHL,0.31064316630363464
PXPDEMP2,0.30920690298080444
PXHSPNON,0.30796417593955994
PEIO1COW,0.3079087734222412
PEHRUSLT,0.3070078194141388
PUHRCK4,0.30582258105278015
HXINTRAV,0.3048773407936096
PEJHRSN,0.30085280537605286
GEREG,0.30080345273017883
PXERNCOV,0.30060821771621704
PEINWORK,0.2984500229358673
PTERNWA,0.2980791926383972
PULKM2,0.2968004047870636
MARRIED,0.29677945375442505
PRHERNAL,0.29627183079719543
PEERNWKP,0.29605159163475037
PXCYC,0.2956244647502899
PECYC,0.2940255403518677
PUBUS1,0.2929762601852417
PUABSOT,0.29295051097869873
PECERT2,0.29266950488090515
PEERNHRY,0.29175645112991333
PUIODP3,0.2906624972820282
PEDWLKO,0.28855133056640625
PXERNH2,0.2884531319141388
PEDISDRS,0.2884264588356018
PEMPHONE,0.28831085562705994
PTIO1OCD,0.287514328956604
PXERNWKP,0.28376349806785583
PWVETWGT,0.2827611267566681
PXFINANC,0.2826353907585144
PWSSWGT,0.2822169363498688
PXERNLAB,0.2807234525680542
PXCERT2,0.2806548476219177
PEVOICEA,0.2803260087966919
PESCHENR,0.2794337868690491
PTERNH2,0.2780091464519501
PUNLFCK1,0.27766525745391846
PUIO1MFG,0.2774165868759155
PEGAMING,0.27714473009109497
PEDISPHY,0.2761056125164032
PRAGNA,0.27245670557022095
PEEDTRAI,0.271799772977829
PEHRACTT,0.27050402760505676
PTERN,0.2701328694820404
PUHROT2,0.2685168385505676
PRUNEDUR,0.2650412321090698
PEDISREM,0.263503760099411
PXIO1OCD,0.26141008734703064
PWPRMWGT,0.25890976190567017
PEDISEAR,0.25884175300598145
PWCMPWGT,0.2582220137119293
PXNLFJH,0.2572835385799408
PEPAR2,0.2561843991279602
PEEMAIL,0.25553977489471436
PRPTHRS,0.25513771176338196
PEMARITL,0.25486284494400024
PEIO2ICD,0.25268012285232544
PELKDUR,0.2518216073513031
PXSEX,0.25014805793762207
PXJHWKO,0.24928085505962372
PULK,0.2492576539516449
PECERT3,0.24688759446144104
PESCHFT,0.2451525330543518
PRDTOCC1,0.2428082525730133
PUDIS1,0.2422439306974411
PEEGOVTS,0.2408210039138794
PRDTIND1,0.2405504435300827
PEFINANC,0.2402191162109375
PETELEWK,0.23864175379276276
PTNMEMP2,0.23686657845973969
PECONFER,0.2344304621219635
PENLFRET,0.2343306839466095
PEPUBLISH,0.23294274508953094
PESPOUSE,0.2325664758682251
PXERNUOT,0.23244276642799377
PECERT1,0.2308226376771927
PXPDEMP1,0.23034833371639252
PUDIS,0.23006555438041687
PEUSESVC,0.22790811955928802
PXERNRT,0.22611823678016663
PUHRCK7,0.22455330193042755
PELAYAVL,0.22334527969360352
PEIO2COW,0.22283019125461578
PUHROFF1,0.21959835290908813
PEPAR1TYP,0.2182072550058365
PTNMEMP1,0.21653617918491364
PXMLR,0.2152981013059616
PENLFACT,0.21374809741973877
PXIO2ICD,0.20760934054851532
PEHRUSL1,0.20651233196258545
PELKFTO,0.20612084865570068
PEPDEMP1,0.20586168766021729
PUDWCK3,0.2049090713262558
PXERNHRY,0.2023906111717224
PXEDTRAI,0.2013450711965561
PULKAVR,0.19917447865009308
PXCERT3,0.19772838056087494
PRCOWPG,0.19762465357780457
USLFT,0.19762022793293
PREMPNOT,0.19564852118492126
PEJHWKO,0.19500671327114105
HXTENURE,0.19362613558769226
PRFAMREL,0.19043977558612823
PEINHOME,0.18981251120567322
PXRET1,0.18825817108154297
PXHGCOMP,0.1875217705965042
PEEDUCA,0.18559196591377258
PELAYLK,0.18520796298980713
PEAFWHN3,0.18303024768829346
GESTFIPS,0.18192359805107117
PEAFEVER,0.17867183685302734
PXVIDEO,0.17850345373153687
PRERELG,0.17686939239501953
PXHRRSN2,0.1732906699180603
PXCONFER,0.17199470102787018
PEDWAVR,0.17085054516792297
PUIOCK3,0.1701008826494217
PERRP,0.1694699227809906
PXMARITL,0.168604776263237
PUHRCK5,0.16713573038578033
PUJHCK5,0.16647902131080627
PEDWRSN,0.16625216603279114
PULKDK1,0.1660320907831192
PXTELEWK,0.1645311415195465
HEINHOME,0.16333161294460297
PELKLL2O,0.16266031563282013
PUDWCK2,0.155575230717659
PESEX,0.15530981123447418
PUBUSCK2,0.15478844940662384
PXDWRSN,0.15432174503803253
PUSLFPRX,0.15411481261253357
PEDWWK,0.15295973420143127
PEHRAVL,0.1526372879743576
PXINOTHR,0.15133869647979736
PEDWAVL,0.15111179649829865
PTIO2OCD,0.15038743615150452
PULINENO,0.14688919484615326
PEERNLAB,0.1445257067680359
PUJHCK2,0.14051319658756256
PRNLFSCH,0.13793474435806274
UNEMPTYPE,0.1378139853477478
PULAY,0.13769885897636414
PXVOICEA,0.13739809393882751
PTERN2,0.13625752925872803
HEEVRHOM,0.13603951036930084
PEMLR,0.13501906394958496
PXPAR2,0.1341131329536438
PUHRCK3,0.13393859565258026
PXHOMIOT,0.13288059830665588
PXHRACT2,0.13231872022151947
PRMARSTA,0.13057243824005127
PUJHCK1,0.13053719699382782
PEDWLKWK,0.12617982923984528
PXIO1ICD,0.12477724254131317
PXDWWK,0.12096867710351944
PXDWAVR,0.11824459582567215
PXJHWANT,0.11749475449323654
PXHRAVL,0.11290275305509567
HXHOUSUT,0.10951119661331177
PXECOMME,0.10939688235521317
PEDWWNTO,0.10899944603443146
PXDWLKO,0.10543937981128693
PUHRCK1,0.10260751843452454
PXJOBSCH,0.10139043629169464
PXSCHLVL,0.09827959537506104
PELKLL1O,0.09818828850984573
PEAFWHN4,0.09770645946264267
PREXPLF,0.09728554636240005
PXSOCIAL,0.09299957007169724
PXDWAVL,0.09029198437929153
PELAYFTO,0.09025092422962189
PXMJOT,0.0873696431517601
PULAYAVR,0.08602713793516159
PEMJNUM,0.08442274481058121
HENOHM8,0.08074342459440231
PUIO2MFG,0.08010893315076828
PRDTCOW2,0.0788358747959137
PULAYCK3,0.07784271985292435
PXNMEMP1,0.06963849812746048
PULKM4,0.06901806592941284
PRDISC,0.0655362457036972
PXHRUSL1,0.063949815928936
PUJHCK3,0.06043604761362076
PUHRCK2,0.049819882959127426
PULAY6M,0.049511343240737915
PULKPS2,0.049269381910562515
PXABSRSN,0.04577655717730522
PXLKDUR,0.04476689547300339
PTERNH1C,0.03857318311929703
PXMJNUM,0.03372565656900406
PEPDEMP2,0.029005397111177444
PXDWLKWK,0.014840147458016872
PXHRUSL2,0.013112963177263737
PXLKFTO,0.01296970620751381
PXIO2OCD,0.012912306003272533
PXSPOUSE,0.008662085048854351
PELKLWO,0.007703508250415325
PULAYCK1,0.007581972051411867
PUDWCK1,0.0020360550843179226
